,statement,label,id
5445,71% of WIs roads are in poor or mediocre condition and 14% of WIs bridges are structurally deficient or functionally obsolete.,1,6325
5446,Hillary [Clinton] wants to raise taxes by over a trillion dollars.,1,6326
5447,"We are seeing dramatic rate cuts to Medicare that will affect seniors ability to keep their doctor, hospital and prevention services.",0,6327
5448,We had a press conference here that interestingly no one in the mainstream media covered.,0,6328
5449,"As a student at Occidental College in Los Angeles from 1979 to 1981, there were days where folks couldnt go outside. because of all the pollution in the air.",1,6329
5450,Spanish was the first European language spoken in this country.,1,6330
5451,"By one leading measure, what business owners pay out in wages and salaries is now finally growing faster than what they spend on health insurance for the first time in 17 years.",1,6331
5452,"If someone is in a room that has measles and leaves and you walk in two hours later, you could get measles from that person.",1,6332
5453,St. Pete Beachs local version of Amendment 4 resulted in seemingly endless lawsuits (that) decimated the citys legal budget and forced the city to raise the property tax rate.,1,6333
5454,Americans now support strikes (against ISIS) but the support for ground troops is not there. The support is very thin.,1,6334
5455,"In 1972, we had a 179,000 human beings in jail in this country. Today, it's 2.3-million, and 70 percent of them are black, African-American.",0,6335
5456,"While she was mayor, Lois Frankel took a police helicopter ride to go to a dinner party.",1,6336
5457,"Says Texas lawmakers agreed to cut states rainy day fund in half, spending $4 billion from current $8 billion.",0,6337
5458,Says the Senate will have a record number of female senators in 2013.,1,6338
5459,"We balanced the budget with the 1997 Balanced Budget Act, and ultimately had four consecutive balanced budgets.",1,6339
5460,About 57 percent of registered Democrats in the new (9th Congressional) district come from my old district.,1,6340
5461,"Says a gun bill before the Senate would make it a federal felony to leave town for more than seven days, and leave someone else at home with your firearms.",1,6341
5462,The average family not in the top 10 percent makes less money today than they were making a generation ago.,1,6342
5463,She led the fight to stop health insurance rate hikes and saved Rhode Island families over $150 million.,1,6343
5464,Why is January 8th an important date in American history? This day in 1835 is the only day in our history when we have not been in debt.,1,6344
5465,The Obama administration manipulated deportation data to make it appear that the Border Patrol was deporting more illegal immigrants than the Bush administration.,0,6345
5466,Idaho Republican Rep. Mike Simpson is a liberal who voted with Nancy Pelosi to fund sex study programs of San Francisco prostitutes and to regulate the sale of firearms.,0,6346
5467,"Says Arizona congressional candidate Christine Jones called Hillary Clinton a capable and respected leader, and an effective secretary of state. ...Hillary Clinton effective? Christine Jones thinks so.",1,6347
5468,Virtually no Republican in Washington accepts climate change science.,1,6348
5469,"I am the only U.S. Senate candidate who spoke out against bombing Syria, and who challenged Georgias governor and insurance commissioner over obstruction to the Affordable Care Act.",0,6349
5470,"The economic impact of new Atlanta Braves stadium includes 9,241 new jobs and $295 million in wages.",0,6350
5471,"In Oregon, women earn an average of 79 cents for every dollar that men earn for doing the same job. Thats just wrong.",1,6351
5472,"It is wrong for the average federal worker today to make more than $100,000 while the average private-sector worker makes less than $70,000.",1,6352
5473,Tim Pawlenty has cut education funding in Minnesota. Classrooms are overcrowded. Districts have gone to four-day school weeks.,1,6353
5474,"Loretta Lynch, the new nominee for attorney general, was a member of Bill Clintons defense team during the 1992 Whitewater corruption probe.",0,6354
5475,Rhode Islands legislature is the strongest in the country.,1,6355
5476,"We win when voter turnout is high, we lose when it is low.",0,6356
5477,"Look, we are at war with these people and they dont wear uniforms. This is a war against people that are vicious, violent people, that we have no idea who they are, where they come from. We are allowing tens of thousands of them into our country now.",0,6357
5478,"In the three months before the act took effect, America lost 750,000 jobs a month. In the last three months, we've lost about 35,000 jobs a month.",1,6358
5479,"In 2010, uninsured voters made up about 5 percent of the electorate.",1,6359
5480,The mayor said 'if you happen to be in this country in an undocumented status . . . then we welcome you here. We want you here. We'll protect you here.' ,1,6360
5481,Marriage decreases the probability of child poverty by 82 percent.,1,6361
5482,"Out of the total U.S. military budget, significantly less than 10 percent of that money is used to fight international terrorism.",0,6362
5483,Says it will cost $220 per square foot in hard construction costs to rebuild Portland Public high schools.,1,6363
5484,It is a greater crime to have an untagged alligator than to host an open house party (for kids).,1,6364
5485,We spend more money on lobbying than we do on campaigns.,1,6365
5486,Senators who have accepted millions in campaign contributions from the financial industry voted against allowing bankruptcy judges to modify home mortgages.,1,6366
5487,During her first four years in Washington Sen. Ayotte voted with the Koch brothers nearly 90 percent of the time.,1,6367
5488,"When it comes to fighting terrorism, Another thing we know that does not work, based on lots of empirical evidence, is torture.",1,6368
5489,"The federal Consumer Financial Protection Bureau is collecting financial information, monitoring financial information of millions of Americans without their knowledge and storing it for up to 10 years.",1,6369
5490,"So far, the Recovery Act is responsible for the jobs of about 2 million Americans who would otherwise be unemployed. ... [And] the Recovery Act is on track to save or create another 1.5 million jobs in 2010.",1,6370
5491,"At Texas AM University, only 49 out of 3,000 faculty members brought in enough money to pay for their salaries and overhead over the past five years.",0,6371
5492,"Says the 1956 Republican Party platform supported equal pay, the minimum wage, asylum for refugees, protections for unions and more.",1,6372
5493,"Minnesota is kicking butt relative to Wisconsin on everything from employment and job creation to school test scores, educated work force and a host of other factors and rankings",1,6373
5494,Says he didnt tell viewers that the Obama campaign hid news about the motives behind the attack in Benghazi because Obama was running for re-election.,0,6374
5495,"Over the last six years, the state of Illinois spent about $320 million on illegal immigrants.",1,6375
5496,There are more people killed with baseball bats and hammers than are killed with guns.,0,6376
5497,"If Florida expanded Medicaid, some studies indicate it would create about 120,000 jobs.",1,6377
5498,One extra year of schooling for girls reduces infant mortality rates among their children by up to 10 percent.,1,6378
5499,The debt limit deal allows President Obama to borrow unlimited amounts of money.,0,6379
5500,Oil money from federal leases can only be used to clean up the mess and damages from drilling.,1,6380
5501,"Every piece of legislation, just about, that I ever introduced (in the U.S. Senate) had a Republican co-sponsor.",0,6381
5502,The Fulton County vote count will be finished by 11:30 p.m. on election night.,1,6382
5503,Says Obamacare is the largest middle-class tax increase in history.,0,6383
5504,Wendy Davis raised money for a U.S. House Democrat who is a member of a Democratic socialists group.,0,6384
5505,On support for Common Core education standards,1,6385
5506,"The failed economic policies of President Barack Obama, the Democrats and the Federal Reserve are making gas prices higher while Americas economy is running on fumes.",0,6386
5507,"Says Mitch McConnell voted to raise Medicare costs for a current Kentucky senior by $6,000.",0,6387
5508,Says the president of the University of Texas has raised four-year student graduation rates to 75 percent.,0,6388
5509,"Im 59. In either Canada or Great Britain, if I broke my hip, I couldnt get it replaced.",0,6389
5510,Texas children may have a teacher who never spent one minute practicing teaching.,1,6390
5511,"Marco Rubio made it clear: Not only does he think Donald Trump is a con man, hewent on to say he doesnt trust Donald Trump with the nuclear codes.",1,6391
5512,The Foreign Intelligence Surveillance Court is transparent.,0,6392
5513,Says Governor-elect Scott Walkers choice as transition team leader killed the release of a damaging report on Walkers record in the days leading up to the election.,0,6393
5514,"Romney refused to pardon ""a decorated soldier"" returning from Iraq who had been charged with a crime involving a BB gun when he was 13.",1,6394
5515,The United States decided waterboarding was torture back when we court-martialed American soldiers for waterboarding Philippine insurgents in the Philippine revolution.,1,6395
5516,"Well, you know, the Teamsters wanted to drill in Alaska. I voted against drilling in Alaska. So it's not like I'm a slam dunk on every issue.",1,6396
5517,HIV/AIDS among women is skyrocketing in Austin.,0,6397
5518,Says Craig Huey called Planned Parenthood a murder mill.,1,6398
5519,More whites believe in ghosts than believe in racism.,0,6399
5520,The conviction rate is almost exactly the same for whites and blacks who commit murder.,0,6400
5521,"My plan actually gives the middle class the greatest break: $2,000 per family.",0,6401
5522,Rick Scott has paid down our debt by about $2 billion. Charlie Crists debt went up about $5 billion.,1,6402
5523,(New Jersey Network) is the only news station which covers New Jersey government.,0,6403
5524,The highest economic growth decade was the 1960s. Income tax rates were 90 percent.,1,6404
5525,Obamacare doesnt require members of Congress to abide by the same rules that all of the other Americans do.,0,6405
5526,She [Hillary Clinton] has also said unequivocally that she didnt receive classified documents.,1,6406
5527,Takes credit for reining in state spending when he was governor.,0,6407
5528,"Says she is entering in the most diverse class ever, of U.S. Representatives",1,6408
5529,"In other jurisdictions where (a domestic partnership registry) has been enacted, we have seen that fewer people enter into marriage.",0,6409
5530,Says Donald Trump hired illegal workers from Poland and he had to pay a million dollars or so in a judgment.,1,6410
5531,"Says state Sen. Steve Ogden was the driving force behind business income tax hurting small business, crafted the Robin Hood school finance scheme making property taxes skyrocket, wrote a budget that will result in a $14 billion deficit and voted against gun freedoms.",0,6411
5532,"And, you know, our first president and our first commander in chief prayed every day. He had a field manual of prayers.",0,6412
5533,"On three occasions, judges had to stop Jason Kander from manipulating elections.",0,6413
5534,"Nobody knows about it, nobody talks about it, but under Obama, millions of people have been moved out of this country, theyve been deported.",1,6414
5535,"We have a tax code that allows groups to use their political operations within the tax code, under the guise of a charity, to use undisclosed millions of dollars to do political campaigns.",1,6415
5536,Congressman Renacci is under FBI investigation.,0,6416
5537,"In the past year alone, Ohio businesses have created more jobs than almost every other state in the country.",1,6417
5538,Gov. Bob McDonnellsbudget plantakesmoney out of our classrooms to pave roads.,1,6418
5539,U.S. Rep. John Barrow of Georgia has helped support the implementation of Obamacare.,0,6419
5540,A YouGov.com poll shows 71 percent of Obama voters regret voting for him.,0,6420
5541,The auto companies have now repaid taxpayers every dime and more of what my administration invested in.,0,6421
5542,Were the highest taxed nation in the world.,0,6422
5543,"According to crime statistics, riding MARTA has been becoming more and more safe over the years.",1,6423
5544,Geithner's failure to pay self-employment taxes while working for the IMF is a mistake that is commonly made for people who are working internationally or for international institutions.,1,6424
5545,Obama opposed exploring for energy in Alaska.,1,6425
5546,Texas has lost the most law enforcement officers in the line of duty of any state in America.,1,6426
5547,"Rick Scott has heavily invested in a company that is geared to helping illegal aliens transfer money to family and friends out of the country.""",1,6427
5548,Says President Obamas proposed oil tax would cost consumers 24 cents a gallon.,1,6428
5549,Says the Obama administration invited Russia into Syria.,0,6429
5550,The average Republican voter thinks there should be some revenue as part of this deal.,1,6430
5551,Says state Senate recall challenger Sandy Pasch voted to cut school aid by nearly $300 million.,1,6431
5552,"Says her actions as Wisconsin commerce secretary brought the state 84,000 more Wisconsin jobs than we have today.",1,6432
5553,"Says she introduced a ban on ""dirty dancing.""",1,6433
5554,"Sen. Rubios (tax plan) would cut taxes for households making around $3 million a year by almost $240,000, which is way more than three times the earnings of a typical family.",1,6434
5555,More than 72 percent of children in the African-American community are born out of wedlock.,1,6435
5556,On bringing casino gambling and other gaming to Georgia,1,6436
5557,"The reality is that we have roughly 15,000 undocumented immigrants living in the state...",0,6437
5558,"Says Hillary Clinton has taken hundreds of millions from those countries where women are stoned, where women are killed for adulteryand women cant drive.",0,6438
5559,"Says when she helped get $15 billion more for veterans care, Kucinich voted No.",1,6439
5560,Mitt Romney received exactly zero votes in at least 12 Cuyahoga County precincts.,1,6440
5561,Russia and China are doing naval exercises together someplace.,1,6441
5562,Ron Oakleys conservative leadership protected local taxpayers over government bureaucrats as theWater Management Districts budget decreased by 58 percent in the four years he served on the board.,0,6442
5563,"Under the cromnibus law, taxpayers must guarantee incredibly risky derivatives deals made by the nations largest banks.",1,6443
5564,Kewpie burgers are delicious. An Ohio institution. And theyll cost less thanks to John Kasichs tax cut.,1,6444
5565,"This year, the overwhelming majority of new jobs are part time.",1,6445
5566,Seventy percent of all Texans are overweight or obese.,1,6446
5567,Say water fluoridation started in Nazi Germany ghettos and death camps to pacify the Jews.,0,6447
5568,Says his plan would cut taxes without increasing the deficit.,0,6448
5569,"The senior senator from Arizona (John McCain) said he couldnt support repealing dont ask, dont tell because of the economy.",1,6449
5570,We have the third-lowest minimum wage of developed countries.,1,6450
5571,Big rooftop solars plan forces Nevada families who dont have solar panels to pay higher power bills to subsidize rooftop solar.,1,6451
5572,"Hillary Clinton said, with a straight face, that the terrorist attacks this weekend were caused by Donald J. Trump",1,6452
5573,"An April 7, 2015 referendum would take the choice of chief justice of the Wisconsin Supreme Court away from the people.",0,6453
5574,"For NATO exercises, we dont have enough of our own hardware and equipment even for training purposes. So the Britsare spotting us choppers.",1,6454
5575,Says Mitch McConnell voted three times for corporate tax breaks that send Kentucky jobs overseas.,0,6455
5576,"As a candidate, President Obama declared that everyone deserves access to reproductive health care that includes abortion, and vowed that this 'right' would be at the heart of his health care reform plan if elected president.",1,6456
5577,Sean Duffy backed plan to privatize Social Security.,0,6457
5578,"Says DonaldTrump proposes tax cuts, too -- $3 trillion for millionaires like himself and $2 trillion for corporations like his.",1,6458
5579,Says Ann Kirkpatrick walked out on constituents when questioned on the Affordable Care Act.,1,6459
5580,Says library district would come at no direct cost to the city budget.,0,6460
5581,Says Mark Warner has supported Harry Reid down the line.,1,6461
5582,"The Iran deal violates promises the president made to the American people. ...It is not an anytime, anywhere inspection process.",1,6462
5583,"Under a House Republican appropriations bill, 6 million seniors are deprived of meals.",1,6463
5584,The national debt is larger than our entire annual economy.,1,6464
5585,"Last year, handguns killed 48 people in Japan, 8 in Great Britain, 34 in Switzerland, 52 in Canada, 58 in Israel, 21 in Sweden, 42 in West Germany and 10,728 in the United States.",1,6465
5586,Says Barack Obama put in place a board that can tell people ultimately what treatments theyre going to receive.,0,6466
5587,Kendrick Meek claims hes the only candidate who saidSonia Sotomayor will make an excellent Supreme Court justice.,1,6467
5588,"Says she heard more than 2,400 cases as a Wisconsin appeals court judge",1,6468
5589,"In altered photo, says Barack Obama wants more of Texans private data via health care.",1,6469
5590,"The states unemployment rate is fifth-highest in the country, a full point above the nationwide rate and higher than all of our...neighboring states.",1,6470
5591,"The Obama-Clinton war on coal has cost Michigan over 50,000 jobs.",0,6471
5592,"For my energy plan, my economic plan, and the other proposals you'll hear tonight, I've offered spending cuts above and beyond their cost.",0,6472
5593,"There are about 350,000 people who succeed in crossing our borders illegally each year.",0,6473
5594,Six convictions are connected to an allegation by prosecutors that Gov. Scott Walker is at the center of a criminal scheme.,0,6474
5595,Wisconsin is called the Badger State because our ancestors came here with the hopes of living the American dream by mining.,1,6475
5596,"Says by 4th grade, 86 percent of African-American boys and 82 percent (of) Hispanic boys are reading below proficiency levels.",1,6476
5597,"Florida retirees and families lost tens of thousands of dollars in deposits on failed Trump condo projects, but he pocketed their money and walked away.",1,6477
5598,Unemployment in the city of St. Petersburg is below the state average.,1,6478
5599,"On the day that (the Republican) state leader resigned in disgrace, a Shred-It' truck rolled up to Republican headquarters.",1,6479
5600,Employers and schools have no right to conduct surveillance of a dorm room or a workers cubicle.,0,6480
5601,Foreign Chinese prostitution money is allegedly behind the groups funding Congressman Jim Renaccis Republican majority.,0,6481
5602,"Says my advocacy questioning contracting out in Parks delayed and altered the renewal of the Brooks contract, and reduced the number of contracted employees in Parks from over 100 to fewer than 40.",0,6482
5603,Says Texas ranks first in executions among the states.,1,6483
5604,Greg Abbott has campaigned with a sexual predator who has bragged about having sex with underage girls.,1,6484
5605,The people that perpetrated that travesty in San Bernardino had never been to the Middle East.,0,6485
5606,"Tax rates were significantly higher ""in the '40s, the '50s, and the '60s.""",1,6486
5607,Says he posted a win in the Republican Party of Wisconsin endorsement contest in the U.S. Senate primary.,1,6487
5608,"Wisconsin requires, by law, a photo ID to vote.",1,6488
5609,Says North Carolina Rep. Renee Ellmers was the only Republican to vote against an amendment to prioritize the deportation of sexual criminals who are illegal immigrants.,1,6489
5610,Black people kill more black people every six months than the KKK did in 86 years.,1,6490
5611,"U.S. Sen. Johnny Isakson has never proposed, nor voted in favor of, a substantial cut in federal spending and has voted for many substantial increases in federal spending.",1,6491
5612,"John McCain voted against establishing a national holiday in honor of Dr. Martin Luther King, Jr.",1,6492
5613,"Risk analysts listed Donald Trump, a Donald Trump presidency, as one of the top threats facing the global economy, ahead of terrorism.",1,6493
5614,"In 2007, the top 1 percent of all income earners in the United States made 23.5 percent of all income, which is more than the entire bottom 50 percent.",1,6494
5615,An 11-year-old girl was investigated by the FBI and had to pay a $500 federal criminal fine because she found an injured woodpecker and put it in a cage to make sure that the bird was OK.,0,6495
5616,Says U.S. Senate candidate Tommy Thompson says hell do away with Medicare.,1,6496
5617,"More than 12,500 service men and women have been discharged on the basis of sexual orientation since the Don't Ask, Don't Tell"" policy was implemented, at a cost of over $360 million. Many of those forced out had special skills in high demand, such as translators, engineers, and pilots.""",1,6497
5618,"In Congress Tom Barrett voted to allow abortions through the ninth month, just moments before the baby is born.",0,6498
5619,"Of the 13 (Bill) Clinton speeches that fetched $500,000 or more, only two occurred during the years his wife was not secretary of state.",1,6499
5620,"When (Barack Obama) took office, 2.3 million people were out of work. Five-plus years later, we have 5 million-plus out of work.",0,6500
5621,"Says in January 1992, George H. W. Bush probably had a 90 percent or even higher approval rating after the first Gulf War.",0,6501
5622,"When LBJ started#WarOnPoverty, 14% of Americans lived in poverty. 50 yrs later, 14% still do. Theres a #BetterWay.",0,6502
5623,"[Mitt] Romney and [Brendan] Doherty certainly have a lot in common, like flip-flopping on abortion -- in Dohertys case, in a little over a week.",1,6503
5624,Our reserves are now in much better shape than they were just a few years ago.,1,6504
5625,Says no city comparable in size to Austin or smaller was broken into as many congressional districts.,1,6505
5626,"In 32 other states and Washington D.C., they [voters] can avoid the wait by voting before Election Day.",1,6506
5627,"Responding to a major snow event in Atlanta would be like Kansas City, Mo., responding to a major earthquake.",0,6507
5628,Says Russian President Vladimir Putin calls me brilliant.,0,6508
5629,A $5-a-night hotel/motel tax thats part of the transportation bill will hurt Georgias convention business by adding extra costs for large groups coming to the state.,1,6509
5630,Texas has a higher incarceration rate than Russia or Iran.,1,6510
5631,"In April 1997, there was a gas out conducted nationwide in protest of gas prices. Gasoline prices dropped 30 cents a gallon overnight.",0,6511
5632,Sakineh Mohammadi Ashtiani was never sentenced to stoning.,0,6512
5633,The Georgia Lottery paid out $2.3 billion in prizes during the last fiscal year.,1,6513
5634,"During the Reagan administration, ""Millions of people were thrown out of work.""",0,6514
5635,Says Donald Trump supported impeachment of President (George W.) Bush.,1,6515
5636,Says student loan interest rates will double from 3.4 percent to 6.8 percent July 1.,1,6516
5637,"In New England, Rhode Island has the second highest number of police officers being assaulted.",0,6517
5638,"My opponent, in 2008, had contributions investigated by the federal government.",0,6518
5639,"In recent polling in battleground states, a majority of the people said Hillary Clinton is untrustworthy.",1,6519
5640,Weve had the lowest health care inflation in history because of Obamacare.,0,6520
5641,"After not having any foreign trade offices overseas for the past decade, New Jersey opened offices in Shanghai and London in the past six months, and has seen an 18 percent increase in exports.",0,6521
5642,President Obama has added $4 billion in debt every day.,1,6522
5643,"Says that as a gubernatorial candidate, Chris Christie promised no school cuts.",1,6523
5644,Eighty percent of all U.S. communities depend solely on trucks to deliver and supply the products sold in stores or ordered online.,1,6524
5645,"With her solution, terrorists can still today and by the way ISIS knows it, they have been advertising it buy guns online and at gun shows in the United States of America.",1,6525
5646,"Despite President Barack Obamas promise to cut healthcare costs, the average cost of a family policy is up $1,300.",1,6526
5647,"Says the Texas Department of Agriculture seeks to purchase up to 300,000 promotional stress balls.",1,6527
5648,"Says he didnt call Dr. George Tiller a baby killer, as liberal groups charge, but was merely reporting what some prolifers branded him.",0,6528
5649,"Quotes Mark Cuban as saying,I worry that millions of millennials are voting Democrat this year because they fact-check everything.",0,6529
5650,"A Cornell University research study concludes that ethanol generates a 29 percent energy loss, meaning it takes more than a gallon of gasoline to produce a gallon of ethanol.",1,6530
5651,Half of all adults have a pre-existing condition that could affecttheir health care coverage.,1,6531
5652,"In preparing a rules package for the 112th Congress, the GOP had no discussions with Democrats.",0,6532
5653,Research even shows that sending more girls to school can boost an entire countrys GDP.,1,6533
5654,The 2000 Census cost $4.5 billion. The 2010 Census is set to cost up to $14.5 billion.,1,6534
5655,The United States has the most number of deductions available to corporations for the corporate income tax.,0,6535
5656,"UPS left 15,000 employees spouses without health insurance and told them to, go on an exchange with no employer subsidy.",0,6536
5657,"Says the goal of the Affordable Care Act was to get 30 million people insured, but it only got 7 million.",0,6537
5658,GEORGIA ROADWAY FATALITIES THIS YEAR: 59 PLEASE DRIVE SAFELY,1,6538
5659,We didnt have a development director for over seven months.,0,6539
5660,"There is not one of the Muslim nations that doesnt have discrimination against women, discrimination against gays, subjugation of other religious beliefs.",0,6540
5661,Says GOP recall challenger Kim Simac was delinquent paying her property taxes eight of the last nine years.,1,6541
5662,"Medicare spends ""$15-billion a year on subsidies to insurance companies.""",1,6542
5663,"Says while state leaders have cut funding for our schools and other basic priorities, the amount of money the state is projected to give away through tax breaks increased by a whopping $3.4 billion.",1,6543
5664,"If youre born poor, youre more likely to stay poor than any time in American history.",1,6544
5665,Says Alex Sink supported higher sales taxes.,0,6545
5666,I delivered to you a budget that ... cuts taxes by $2 billion.,1,6546
5667,Says Sherrod Browns campaign attacked Josh Mandels military service,0,6547
5668,The city of Pembroke Pines doesnt have a vote in a plan to build a detention center in Southwest Ranches.,0,6548
5669,Theres no scientific conclusion that (being gay) is genetic.,1,6549
5670,Roadside bombs are responsible for 70 percent of casualties in Iraq and these new mine-resistant vehicles can reduce those casualties by two-thirds.,1,6550
5671,The Democratic majority led the 111th Congress to spend more money in two years than the first 100 congresses before them combined.,0,6551
5672,Says Gov. Rick Scott returned $1 million in federal funding that would have helped the state cover the cost of overseeing insurance rates under the new health care law.,1,6552
5673,"When Josh Mandel claims to have accepted three debates with Sen. Sherrod Brown, he is lying. He has accepted ZERO proposed debates.",0,6553
5674,Says he and his running mate are the only candidates that do believe in free trade.,1,6554
5675,Says he never told anyone he hated the U.S. Senate.,1,6555
5676,The reason 29 states no longer have a death tax is that the tax damaged their economic competitiveness.,0,6556
5677,The Republicans have demanded deep cuts in education. Theyve demanded cuts in cancer research and other research to find cures and treatments to diseases.,1,6557
5678,"As chair of the Senate Education Committee, I led the charge to restore most of the education cuts from last session.",0,6558
5679,Says Bernie Sanders chose to spend his honeymoon in the Soviet Union in 1988.,1,6559
5680,Says U.S. corporate tax rate is highest in the world at 35 percent.,1,6560
5681,SaysHillary Clinton took 13 hours to send help to Americans under fire during the terrorist attack in Benghazi.,0,6561
5682,Thirty U.S. cities have Triple A baseball teams and virtually everyone of them [is] playing in government owned ballparks.,1,6562
5683,Discretionary spending went up 84 percent in the last two years,0,6563
5684,The Mexican government ... they send the bad ones over.,0,6564
5685,"Look, I believe in accountability. In 1983, I led the effort in Arkansas to improve our schools.",1,6565
5686,Says Mike Coffman is with Trump.,0,6566
5687,"If Obamacare is fully implemented, 30 million people will still be without health insurance.",1,6567
5688,"In two terms in the Missouri General Assembly, Jason Kander passed ZERO bills that were signed into law.",0,6568
5689,"Under President Barack Obama, income levels and unemployment numbers are worse now than just about ever for African-Americans.",0,6569
5690,The growth rate of women-owned businesses in Texas has nearly doubled that of the nation since President Obama has taken office.,1,6570
5691,"Due to the sequester, people are going to be unsafe. Homes are going to burn.",0,6571
5692,I did not vote to spend money to fight that (Amendment 6 redistricting) lawsuit.,1,6572
5693,We are the only state in the country that state employees dont contribute [to their pensions].,1,6573
5694,"Says Sheldon Whitehouse said on Senate floor: Everybody in Rhode Island who disagrees with me about Obamacare is an Aryan, is a white supremacist.",0,6574
5695,One year today since #GOP took control of the House and no new jobs.,0,6575
5696,Says the Georgia Dome would need up to $350 million in work over the next five to seven years.,1,6576
5697,"McDonalds in England only sells organic milk and free-range eggs, which provides more nutritious offerings than in the U.S.",1,6577
5698,"White House Political Director Patrick Gaspard once served as the ""right-hand man"" for Bertha Lewis, who heads up ACORN.",0,6578
5699,[A] 2009 USDA study found that 87 percent of chicken carcasses tested positive for generic E. coli ... just prior to packaging.,1,6579
5700,Education Week rates Ohio schools in the top five in the nation.,1,6580
5701,"Says she does the jobs of state auditor, secretary of state and lieutenant governor for less than the price of one of them in Washington state.",0,6581
5702,"Under current policies, were going to reduce the overall debt of the United States by $3 trillion over the next 10 years.",0,6582
5703,I have always been focused on reining in the deficit.,0,6583
5704,"We dont get a lot of calls from this White House I have, frankly, never had a call from them.",0,6584
5705,"Says that in fiscal year 2010, nearly 80 percent of women served in the Texas Womens Health Program received services from a provider other than a Planned Parenthood clinic.",1,6585
5706,"Earmarks requested in a federal spending bill included $277,000 for potato pest management in Wisconsin.",1,6586
5707,"Credit agency says Rep. Gibbs recklessly caused downgrade, higher interest rates.",0,6587
5708,"We're building a nearly $40-billion natural gas pipeline, which is North America's largest and most expensive infrastructure project ever.",0,6588
5709,Stimulus money went to office upgrades for politicians.,0,6589
5710,"The average state pension, including managers, is $23,000 a year; and just $14,000 for local government workers.",1,6590
5711,The Consumer Financial Protection Bureau has no congressional oversight.,1,6591
5712,He's (Romney) the one who said that he would be to the left of Teddy Kennedy on gay rights.,1,6592
5713,Jeb Bushs plan for Social Security is disastrous for seniors and raises the retirement age to 70.,0,6593
5714,I have little doubt that we've moved into recession at this point.,0,6594
5715,About 40 percent of Hispanic homeowners have subprime mortgages.,1,6595
5716,"Says that Lee Fisher once said, I never met a gun control bill I didnt like.",0,6596
5717,"Says in 2000, Fox News broke the story of George W. Bushs drunk driving arrest. Who broke it? Fox News.",1,6597
5718,"Barack Obama ""wants to nearly double the capital gains tax"" increasing taxes on ""mutual funds, 401(k)s"" for ""policemen, firemen, nurses.""",1,6598
5719,Says George Soros and Bill Gates are funding a bioweapons lab in Sierra Leone that caused the Ebola outbreak.,0,6599
5720,Nevada Republicans didnt do one single thing to cut spending in 2015.,0,6600
5721,"To comply with non-discrimination laws, the government is forcing people in business to make wedding cakes for anyone.",1,6601
5722,"Says Democratic challenger for his N.C. House seat raised taxes on clothing, school supplies even baby diapers!",0,6602
5723,Radio Marti and TV Marti have spent more than $500 million to reach less than 1 percent of the Cuban population.,1,6603
5724,I released all my emails.,0,6604
5725,I was the first member of Congress to contribute to Donald Trump.,1,6605
5726,''I have received more contributions than any other candidate in the race Republican or Democrat.'',0,6606
5727,The House Democrats' so-called 'stimulus' has been stuffed with an astonishing $335 million to fund prevention programs of sexually transmitted diseases.,1,6607
5728,"Were the Sunshine State, and were hardly doing any solar energy production.",1,6608
5729,"In Hawaii, ""they don't have a history of throwing incumbents out of office.""",1,6609
5730,New Hampshire has lost more jobs to China than any other state.,1,6610
5731,SaysGov. John Kasich incorrectly claimed Ohios economy was 38th in the nation when he took office. We were sixth in the nation in terms of economic job growth.,0,6611
5732,"(Birmingham, Ala.) is the cradle of the civil rights movement.",0,6612
5733,"Because of Gov. Scott Walkers budgeting, a greater percentage of general fund tax dollars is going to pay off debt than ever before in our history.",1,6613
5734,"When I took office, the deficit was nearly 10 percent of our economy. Today, its approaching 3 percent.",1,6614
5735,Were 49th in the United States in new businesses created.,1,6615
5736,I was banned from talking about Bill Ayers during the 2008 presidential campaign.,0,6616
5737,Says Mitt Romney has flip-flopped on his support for President Reagans policies.,1,6617
5738,Says Wisconsin Gov. Scott Walker literally invented a $3.6 billion deficit.,0,6618
5739,"We also have, in a park thats not far from here, an ability to build a reservoir that can hold a 30-day water supply for the city of Atlanta.",1,6619
5740,Virginia is home to more veterans per capita than any state in America.,0,6620
5741,Ohio is doing better right now than the national average on all the (economic) numbers.,1,6621
5742,"It is projected that 3.07 million people will use the train annually. Keep in mind that Amtraks Acela train in Washington D.C., Boston, Philadelphia, New York and Baltimore only had 3.2 million riders in 2010.",1,6622
5743,"Our businesses have created nearly twice as many jobs in this recovery as they had at the same point in the last recovery, when there was no Obamacare.",1,6623
5744,We have about six school districts that are in school 140 to 150 days this year.,1,6624
5745,Says Gov. Jim Doyle and the DNR have not put hunters first and mismanaged the deer herd; as a result the deer population has dwindled.,0,6625
5746,"Today, there are more Hoosiers going to work than ever before in the 200-year history of the great state of Indiana.",1,6626
5747,No one knows who bought the [38 Studios] bonds. And there was some language put in the bond offer that they must remain anonymous.,1,6627
5748,"Today, you cant rely on (the retirement fund for public employees), its not funded.",0,6628
5749,Says his average federal tax rate was 36 percent.,1,6629
5750,President Barack Obama said over 20 times he did not have the legal authority to act as he did on immigration.,1,6630
5751,Nearly 45 percent of the women who receive health screenings through (the Womens Health Program) do so at a Planned Parenthood health center.,1,6631
5752,"Last year, we produced 14 percent less oil on public lands than we did the year before.",1,6632
