,statement,label,SentimentScore,CountPunc,Readability,CountWord
5776,"In 2011, (Debbie) Wasserman Schultz missed 62 congressional votes one of the worst records of any member of Congress.",1,-0.743,4,12.6,19
5777,Matt Patten kicked off his dirty campaign with thousands in dirty cash from guess who? (Frank) Russo and (Jimmy) Dimora.,0,-0.7003,6,12.4,20
5778,"43,000 people are going to be kicked out of nursing homes or denied nursing home entrance if the Texas House version of the state budget passes into law.",0,-0.4404,2,13.8,28
5779,Women are still paid 82 cents for every dollar a man earns in Texas.,1,0.0,1,4.1,14
5780,"$120,000 will be spent by taxpayers on Charlie Crists political photo-op special session.",1,0.4019,4,13.0,13
5781,"Of hospitals in Rick Scotts Columbia/HCA health care company, ""A top executive said they even turned away a poor man and left him to die outside their door.""",0,-0.4588,5,14.4,28
5782,The list of voters that North Carolina Republicans tried to purge was two-thirds black and Democratic.,1,0.0,2,12.2,16
5783,Fox News airs Stuart Scott R.I.P. tribute with picture of Stephen A. Smith.,0,0.0,5,7.9,13
5784,Seventy percent of the people living in abject poverty are women.,0,-0.5106,1,7.6,11
5785,On support for a military strike on Syria,1,0.296,0,2.6,8
5786,"Says after Hurricane Sandy, New York Mayor Michael Bloomberg refused to allow the National Guard into the city to restore civil order because Guardsmen carry guns!",0,0.2942,2,16.6,26
5787,Were 48th in K-12 funding and 50th in higher education.,1,0.0,2,5.2,10
5788,Heres something that people never talk about with coach Schiano: Rutgers had the best graduation rate of any Division I football program in America.,0,0.6369,2,15.1,24
5789,When youre white ... you dont know what its like to be poor.,0,-0.1531,4,3.4,13
5790,"With the resources it takes to execute just over three months of the Iraq war, we could fully fund the expansion of health care for needy children that Bush vetoed.",1,-0.4767,2,14.8,30
5791,Says Travis Countys unemployment rate is below the national average while its poverty rate exceeds the national average--and local poverty is rising.,1,-0.8591,3,17.0,22
5792,Film and television productions generated a $6 billion economic impact for Georgias economy in the most recent fiscal year.,1,0.0,2,14.1,19
5793,Nobodys addicted to marijuana.,0,0.0,1,12.4,4
5794,"President-elect Trumps immigration policies are very similar to policies that are sitting right in the Senate and the House today to temporarily suspend immigration from countries that harbor terrorism, to temporarily suspend immigration from Syria until we get better vetting.",1,-0.743,3,26.6,40
5795,Says Gov. Scott Walker took away $1.6 billion from schools and handed it off as over $2 billion in tax breaks to the rich.,0,0.5574,5,10.0,24
5796,The federal government can cut all of the non-military discretionary spending and not balance the budget.,1,-0.2732,2,13.1,16
5797,"In Galveston, Texas, they have allowed people to privatize part of their Social Security. And people are building wealth.",1,0.6808,4,8.8,19
5798,On bipartisan redistricting.,0,0.0,1,20.9,3
5799,"Spending increases, not tax cuts, are the major cause of the federal budget deficit.",1,-0.2052,3,9.4,14
5800,"Says Reps. Rush Holt, Frank Pallone and Bill Pascrell are willing to jeopardize seniors access to coverage by gutting $741 billion from Medicare to pay for a big-government healthcare takeover.",0,-0.1027,5,19.3,30
5801,"Says Keene, N.H., requested a military-grade armored personnel truck, citing their annual Pumpkin Festival as a possible target for terrorists.",1,-0.2263,7,17.8,20
5802,President Barack Obama had the legal authority to strike Syria without a vote from Congress.,1,0.0772,1,10.6,15
5803,On the importance of judicial experience for Supreme Court nominees.,1,0.7269,1,11.4,10
5804,"Horse racing could boost Georgias economy by $1 billion a year and create 10,000 to 20,000 jobs.",0,0.5859,4,9.3,17
5805,Russ Feingold voted against the law that protected our lakes and was the only Great Lakes senator to vote no.,0,0.7003,1,9.8,20
5806,Says the new Dodd-Frank financial law requires a 20 percent down payment to buy a house.,0,0.0,2,8.0,16
5807,"I have a perfect voting record from organizations like the Veterans of Foreign Wars, the American Legion and all the other veterans service organizations.",0,0.3818,2,16.3,24
5808,Barack Obama has consistently voted against tougher penalties for criminals.,0,-0.4588,1,15.1,10
5809,"For the amount of money Hillary Clinton would like to spend on refugees, we could rebuild every inner city in America.",0,0.3612,2,11.1,21
5810,"In the history of the United States, 168 presidential nominees have been filibustered, 82 blocked under President Obama, 86 blocked under all the other presidents.",1,-0.4588,4,17.3,25
5811,Says Jeff Stone = Scott Walker.,1,0.0,2,5.6,6
5812,"Palin ""inherited a city with zero debt, but left it with indebtedness of over $22-million.""",1,-0.1901,6,10.2,15
5813,Florida is one of only three states that require licenses for commercial interior designers.,1,0.0,1,12.1,14
5814,"After hiring a campaign manager in 2006, I got this $100 and something fee ... for hazardous materials.",0,0.0,6,10.9,18
5815,"In 2009, pre-Hillary, ISIS was not even on the map.",0,0.0,4,3.4,10
5816,Obamacare is not a popular law.,1,-0.3252,1,2.0,6
5817,"Nobody has been talking about it (Medicaid fraud), focused on it, or paying attention to it.",0,0.3818,5,9.2,16
5818,"Rick Scott has destroyed over 100,000 jobs.",0,-0.4939,2,7.0,7
5819,"For every week that (state lawmakers are) able to cut off our timeline, it saves (Georgia taxpayers) approximately $100,000.",1,-0.2732,8,14.4,19
5820,"Grateful insurance company executives and their lobbyists from Bermuda gave McCain $50,000.",1,0.4588,3,16.0,12
5821,90 percent of fires in Arizona are human-caused.,1,0.0,2,6.7,8
5822,Today 46 percent of all Floridians owe more on their home than it is worth.,1,0.2263,1,5.2,15
5823,"Says that when President Obama visited El Paso, he pronounced that the border with Mexico and the United States was safer than it ever was in history.",1,0.6808,2,13.7,27
5824,"Says Texas gained 21,000 doctors due to tort reform.",0,0.3818,2,6.1,9
5825,"Technically, (Ted Cruz is) not even an American.",0,0.0,4,6.7,8
5826,Most private sector jobs in the history of Buffalo exist in Buffalo today,1,0.0,0,7.2,13
5827,"Rubio's ""got more experience than Obama had.""",0,0.0,4,8.3,7
5828,More than 125 jobs have been created at the Milwaukee Job Corps Center.,1,0.25,1,6.5,13
5829,Says a university survey concluded his Massachusetts administration had more women in senior leadership positions than any other state in America.,1,0.0,1,17.3,21
5830,The Ohio Democratic Party has raised $1.1 million since the November election. A very small percentage of that has come from organized labor.,1,0.4019,4,8.7,23
5831,Says a careless attitude and poor oversight by the Texas Department of Agriculture led to deaths and illnesses traced to a Texas peanut plant.,1,-0.8316,1,13.9,24
5832,TheU.S. economyis three times asbig as Chinas.,1,0.0,3,9.0,7
5833,Providence graduation rates are up.,1,0.0,1,10.3,5
5834,Says Alex Jones said that the victims of the Sandy Hook massacre were child actors and no one was actually killed there.,1,-0.8402,1,10.8,22
5835,"Says no, youre wrong, responding to the assertion that stop-and-frisk was ruled unconstitutional in New York.",0,-0.6486,5,14.3,16
5836,The majority of revenue generated by a proposed Kenosha casino would be sent to the Seminole tribe in Florida.,0,0.0,1,10.9,19
5837,I've got the most international experience here.,1,0.0,2,10.3,7
5838,Says Gov. Rick Scott cut more government jobs than were created in the private sector in Florida in 2012.,0,-0.0258,2,9.6,19
5839,"Florida doesnt regulate assault weapons or .50 caliber rifles or large-capacity ammunition magazines. It doesnt require a permit to purchase a gun. It doesnt require any registration, whatsoever.",1,0.4728,6,11.5,28
5840,"Texas is home to millions of Latinas, but the state has never elected a Latina to Congress.",1,0.0,2,7.8,17
5841,"Studies suggest the 2017 College Football Playoff Championship game will bring about 1,700 to 1,800 full-time jobs.",0,0.4404,4,14.5,17
5842,Says that he did not exactly say that communities have the right to ban mosques.,0,-0.5574,1,6.8,15
5843,"Faced with $1 million in campaign debt, Scott Walker is unloading his campaign security costs onto the backs of Wisconsin taxpayers.",0,-0.0772,3,14.2,21
5844,"George Allen had 40,000 earmarks while he was a senator.",0,0.0,2,5.7,10
5845,We are amassing most of our military strength in a country where fewer than 100 members of al Qaeda remain.,1,0.4939,1,9.3,20
5846,He won't even support his colleague's ... motion to censure the Bush administration for systemic repeated illegal wiretaps.,1,-0.7057,6,16.5,18
5847,Says Romney said we should ask Pakistan for permission to take a shot at Osama bin Laden.,1,0.0,1,7.3,17
5848,More than 1 million Texans live without affordable health care because Rick Perry failed to partner with the Legislature to find a Texas solution to closing the coverage gap.,1,-0.5615,1,16.8,29
5849,There are actually half a million fewer government employees now than there were when (President Barack) Obama took office.,1,0.0,3,14.1,19
5850,The Clean Power Plan is something that Sen. Sanders has said he would delay implementing.,0,0.1027,2,5.9,15
5851,Says Marco Rubio has the worst voting record there is today.,1,-0.6249,1,5.5,11
5852,Millions of dollars are spent by Planned Parenthood to elect Democrats to the House of Representatives and the Senate.,1,0.0,1,12.8,19
5853,The biggest job of the surgeon general is to translate health care and health care needs into plain English.,1,0.7506,1,10.4,19
5854,"Says Barack Obama is a hypocrite for criticizing President George W. Bushs drone attack program, then using it aggressively as president.",0,-0.7845,3,10.1,21
5855,Says Measure 11 is one of the most significant reasons for decrease in violent crime.,1,-0.7436,1,8.3,15
5856,"Says 160,000 kids stay home every day because they are afraid to go to school because of bullying.",0,-0.5994,2,8.8,18
5857,We reduced abortion. We increased adoptions by 135 percent.,0,0.2732,2,7.5,9
5858,"Wisconsin pays criminal defense lawyers who represent the indigent $40 per hour, the lowest in the country.",1,-0.6705,3,12.3,17
5859,House Bill 2301 never had a public hearing,1,0.0,0,3.2,8
5860,The proposed transportation tax plan revokes a tax-credit for consumers electric cars while the state retains similar credits for similar vehicles for businesses.,1,0.3612,2,18.8,23
5861,Theres no plan from Senate Democrats or the White House to replace the sequester.,0,-0.296,1,8.5,14
5862,Says U.S. Senate rival Tommy Thompson said he wants to do away with Medicare.,1,0.0,3,7.1,14
5863,The nation as a whole has created jobs at a rate that is two times the rate that we have created jobs here in Wisconsin under Gov. Walker.,1,0.4588,2,11.2,28
5864,"I differed with my party on business legislation, on consumer protection, and on free trade agreements.",0,0.7964,3,12.5,16
5865,We will have the highest general revenue in state history next year. Conservative pro-growth policies work in our state.,0,0.0,3,8.6,19
5866,Comic strip says government study shows Head Start has little or no impact on the children its supposed to help.,1,0.197,1,10.5,20
5867,"In 2013, Dan Patrick voted against funding to test the backlog of rape kits, allowing rapists to walk free.",0,-0.7717,3,10.1,19
5868,A majority of the candidates on this stage have supported amnesty ... I have never supported amnesty.,1,0.5574,4,7.6,17
5869,Says Pope Francis took the name of a saint who basically reached out to Muslims.,1,0.1027,1,6.8,15
5870,"The claim ... that we plan to set up panels of bureaucrats with the power to kill off senior citizens ... is a lie, plain and simple.",1,-0.6908,8,11.2,27
5871,One-third of the gasoline is purchased by out-of-state people in Virginia,0,0.0,3,11.1,11
5872,"Obamacare is a massive, massive income redistribution with $250 billion a year in Medicaid expansion (and) in the subsidy structure thats basically being paid for by people on Medicare, through Medicare cuts, and a lot of tax increases.",1,-0.296,7,22.3,38
5873,The federal tax code has loopholes that are giving incentives for companies that are shipping jobs overseas.,1,0.5719,1,12.6,17
5874,"The Republican from Georgia [U.S. Rep. Jack Kingston], he hasnt even been to a NASCAR race.",1,0.0,7,4.9,16
5875,Says Kurt Schrader supports Obamas sequester but wont cut $1.6 million to fund new video games.,0,0.4536,3,10.1,16
5876,"In the last year, Wisconsin ranked third in Midwest job growth.",0,0.3818,2,6.8,11
5877,"The typical Wisconsin worker makes $5,000 less each year than our neighbors in Minnesota under Gov. Scott Walkers policies.",1,0.0,4,9.4,19
5878,"FIFA pressured Brazil into passing a so-called Budweiser bill, allowing beer sales in soccer stadiums.",1,-0.2263,3,13.7,15
5879,Leticia Van de Putte voted to stop schools from removing teachers convicted of a felony.,0,-0.6908,1,9.3,15
5880,"Having an entirely Democrat congressional delegation in 2009, when the [federal stimulus] bill passed, increases the per capita stimulus dollars that the state receives per person by $460.",1,0.0,6,19.7,28
5881,Says a state bill checks the spending habits of the Milwaukee County Board of Supervisors by bringing it in line with other county boards around the state.,1,0.0,1,14.6,27
5882,Recently Rick Scott closed 30 womens health care centers across the state.,0,0.4939,1,9.3,12
5883,The income tax that started at 2 percent under Governor Byrne is now 9 percent.,1,0.0,1,6.5,15
5884,Says federal health care overhaul will cost Texas state government upwards of $30 billion over the next 10 years.,0,0.4939,2,11.6,19
5885,"Says President Barack Obama has put (up) a stop sign against oil drilling, against any kind of exploration offshore or in Alaska.",0,-0.1513,4,12.7,22
5886,"Ive created over 40,000 jobs.",0,0.25,2,4.6,5
5887,Passing a federal firearms background check through the NICS database . . . typically takes 90 seconds.,1,0.0,4,14.8,17
5888,The debt-ceiling bill doesnt cut the debt. It will add about $7 trillion in new debt over the next 10 years.,0,0.6167,4,3.6,21
5889,"Says Hillary Clinton has been a champion of globalist trade agreements. ... Worst of all, they are now pushing the disastrous 5,000-page Obamatrade the Trans-Pacific Partnership agreement.",0,0.0516,9,14.4,27
5890,Says Jeb Bush flip-flop-flip(ped) on immigration.,1,0.0,5,16.1,6
5891,"Ganley said that if elected, he wants to cut the dickens out of Social Security, Medicare and Veterans benefits.",0,0.4404,3,11.4,19
5892,"Says Marco Rubio opposes immigration reform. Worse, Rubio supports Donald Trump. His plan would deport 800,000 children, destroying families.",1,-0.6369,6,12.2,19
5893,"Since 1980, over 145 incidents have been documented of suction entrapment in swimming pools and spas, including 36 deaths of children.",1,0.0,3,14.6,21
5894,The RESTORE Act started as an effort to dedicate as much BP fine money as possible towards Gulf Coast restoration but now could steer money to places like the Great Lakes and West Coast.,1,0.9055,1,16.8,34
5895,"Countries with a higher minimum wage than the United States $7.25 an hour include Denmark at $21, Australia at$15.81, Germany at$11and France at$12.35.",1,0.4215,11,16.5,23
5896,Joe Morrissey has been a delegate in the General Assembly for eight years with no laws passed to help our black community with education or workforce.,1,0.128,1,14.2,26
5897,Georgia lawmakers balanced the budget without raising taxes on residents.,1,0.0,1,13.7,10
5898,Defends his vote to push retirement age to 70 by saying he is for a process that would not be fully implemented until around the turn of the century.,0,0.0,1,12.7,29
5899,President Obama . . . wants to mandate circumcision.,0,0.0,4,16.1,9
5900,"The president has given 1,100 special waivers to his friends for Obamacare.",0,0.7003,2,9.7,12
5901,"Says that three of these five Republicans -- Ben Westlund, Rob Patridge, Max Williams, Lane Shetterly, Lynn Lundquist -- later became Democrats.",0,-0.5574,9,17.5,22
5902,The crime decline in the United States would be fairly small if it wasn't for the crime decline in New York City.,0,-0.6369,2,9.3,22
5903,"Proposed cuts in the House farm bill mean 2 million less people on food stamps, 210,000 children will not receive school lunches or breakfasts.",1,-0.296,3,14.1,24
5904,"If it is enacted, the Senate immigration bill is going to make the Border Patrol bigger than the FBI -- you could put one agent every 250 feet.",1,0.0,4,12.3,28
5905,Rick Scott doesnt have any ties to a lobbyist.,0,0.0,1,2.9,9
5906,At my first Lets Get to Work Day we sold out; more than 240 dozen doughnuts by 8:30 a.m.,0,0.0,4,5.4,19
5907,Glen Sturtevant is against smaller class sizes.,0,0.0,1,9.7,7
5908,"Congressional lawmakers earn their salaries FOR LIFE, which for House Minority Leader Nancy Pelosi would add up to $803,700 Dollars a year for LIFE including FREE medical.",0,0.6166,4,17.4,27
5909,"President Obamas proposal calls for serious cuts in our own long-term carbon emissions, but China and India will still be allowed to increase their emissions.",1,0.296,3,16.3,25
5910,"I have never asked for a single earmark, pork barrel project for my state of Arizona.",0,0.0,2,7.2,16
5911,"Starting in 2011, ""you will be required to pay taxes"" on ""the value of whatever health insurance you are given by the company.""",0,0.25,6,11.6,23
5912,Planned Parenthood is nothing more than a referral service. They dont do anything except profit from killing babies and then selling body parts of those aborted babies.,0,-0.3612,2,10.1,27
5913,Says Democratic recall opponent Tom Barrett is campaigning on lifting property tax limits.,0,0.0,1,13.3,13
5914,Photo ID is not required for those who vote by mail.,1,0.0,1,2.1,11
5915,We have the lowest per-capita spending of any state in the nation except for South Dakota.,1,-0.3818,2,8.7,16
5916,"Barack Obama was ""a trial attorney for ACORN.""",1,0.0,3,5.6,8
5917,"When I ran against incumbent President Gerald Ford, you know how much money we raised? None.",1,0.0,3,9.2,16
5918,President Obama has the worst ratings of any president at the end of his first year.,1,-0.6249,1,6.9,16
5919,Milwaukee County has a parks capital budget thats bigger than its been in the last 10 years.,0,0.0,1,8.1,17
5920,"Says Charlie Crist wants felons who commit a heinous crime such as intentional permanent disfigurement of a child, you walk out of jail, you immediately get to vote.",0,-0.3182,3,15.8,28
5921,700 jobs (were) lost because Allen Boyd voted for the health care bill.,0,0.2263,3,6.5,13
5922,"Because of (the 1994 crime bill), we had a 25-year low in crime, a 33-year low in the murder rate, and listen to this, because of that and the background check law, a 46-year low in the deaths of people of gun violence.",0,-0.9735,11,19.5,43
5923,"In 2009, we cut state spending in real terms for the first time in 150 years.",0,-0.2732,2,4.8,16
5924,"In every poll, John Cornyn always loses to any conservative the voters have heard about.",0,-0.3182,2,9.3,15
5925,"For the last decade, funding in the health and human services budget has grown at twice the rate as other parts of the budget, and I think that context is important.",1,0.2023,3,14.6,31
5926,"In Wisconsin, deaths from domestic violence are at the highest in 10 years.",1,-0.6249,2,7.9,13
5927,"Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!",0,-0.8264,3,10.9,15
5928,Says there is a plan formulated by Chair (Lynn) Peterson and the cities in Clackamas County to further increase this fee in three years and split it up on projects between the county and cities.,1,0.3182,3,17.6,35
5929,"For the state of Florida, there is not an additional cost with implementation of the Common Core standards.",1,0.0,2,11.1,18
5930,Twenty-five or 24 million people are out of work or stopped looking for work.,1,-0.2263,2,7.1,14
5931,"Education Week says Obama 'hasn't made a significant mark on education,' is 'elusive' on accountability, and a 'staunch defender of the existing public school monopoly.'",0,-0.0495,10,18.4,25
5932,"Says Trump ties are made in China, not Colorado. Trump suits in Mexico, not Michigan. Trump furniture in Turkey, not Ohio. Trump picture frames in India, not Wisconsin.",1,0.0,8,5.8,28
5933,"Weve had about 3,000 murders in connection with lax border security.",0,-0.3818,2,8.9,11
5934,"Huckabee ""granted 1,033 pardons and commutations . . . more clemencies than the previous three governors combined.""",1,0.4939,7,18.9,17
5935,The proposed transportation bill could be the largest tax increase in Georgia history.,1,0.3182,1,11.9,13
5936,"The Internal Revenue Service spent $60,000 on a Star Trek training video.",1,0.0,3,8.9,12
5937,"While in Congress, Nathan Deal was a leader when it came to protecting our borders.",1,0.0,2,7.7,15
5938,Florida's new fingerprint identification system is improving our rate of solving cold cases by 300 percent.,0,0.6369,2,13.7,16
5939,The 2009 stimulus bill failed to get people back to work.,0,-0.5106,1,4.2,11
5940,"Since 1995, the top 400 wealthiest families have seen their incomes go up 400 percent and their tax rates go down 40 percent.",1,0.6124,2,11.2,23
5941,Muslims tried to use Sharia law to influence court decisions in New Jersey and Oklahoma,0,0.0,0,9.0,15
5942,"Actually, Reagan was a Democrat before he was a Republican.",1,0.0,2,7.1,10
5943,We can save $125 billion in simply not giving out money to Medicare recipients that dont exist for procedures that didnt happen.,0,0.2878,2,12.5,22
5944,The University of Wisconsin System will be much more affordable than just about any other campus in America because going forward we have a cap on it tied to inflation.,0,0.0,1,15.4,30
5945,Gov. Rick Perry used $3.2 billion in stimulus dollars for schools to plug other holes in his budget.,0,0.0,4,9.3,18
5946,On immigration reform,1,0.0,0,9.9,3
5947,The actions Im taking are the kinds of actions taken by every single Republican president and every single Democratic president for the past half-century.,1,0.0,2,16.3,24
5948,"It took us four years to balance the budget. Then I gave you four surplus budgets for the first time in more than 70 years, paid $600 billion down on the national debt.",1,-0.3612,4,6.2,33
5949,"Says Jon Corzine gave away 14 percent raises over 4 years and he stood on the front steps of the Capitol at a public-sector union rally and said, I will fight to get you a great contract.",1,0.3612,3,16.3,37
5950,Weve cut taxes 50 times and look what has happened to our revenues. Theyve grown.,1,-0.2732,2,7.1,15
5951,Many dont know that Bill Young was once the minority leader in the Florida Senate...because he was the only Republican senator.,1,0.0,4,13.1,21
5952,Says Barack Obama is the only American president who has not visited the D-Day Monument in Normandy on D-Day.,0,0.0,3,10.6,19
5953,Says Oregon is one of only three states that allow the use of gillnets on inland waters.,0,0.2263,1,7.0,17
5954,"Obamacare is the biggest job-killer in this country -- millions of Americans have lost their jobs, have been forced into part-time work.",0,-0.6486,6,14.9,22
5955,"Says Donald Trump made a lot of money from outsourcing jobs thanks to NAFTA but never, ever raised his voice against it when Congress was considering it.",0,0.2382,2,14.2,27
5956,I've spent 20 years devoted to working on behalf of families who are having a tough time and are seeking out the American dream.,1,0.4939,2,11.2,24
5957,Says he was a Marine during Vietnam.,0,0.0,1,2.3,7
5958,AARP is endorsing the health care reform bill.,0,0.4939,1,5.6,8
5959,Says Mitt Romneys investments created zero jobs.,0,0.25,1,10.3,7
5960,"American Hustleshows the FBI making real-life bribes to Washington politicians. I know, because as your U.S. senator, I turned them down.",1,0.0,7,10.1,21
5961,"These steps (a middle-class tax cut, national health care plan, foreclosure prevention fund, Social Security fix and more) are all paid for.",0,0.4588,7,15.1,22
5962,Barack Obama and Hillary Clinton are negotiating with the United Nations about doing a treaty that will ban the use of firearms.,0,-0.2023,1,12.5,22
5963,"The nearly six-year delay in approving Keystone is costing Americans more than 100,000 jobs.",0,-0.3182,3,12.1,14
5964,Says iPads and iPhones are built in the United States of America.,0,0.4215,1,5.8,12
5965,"Dubious taxpayer-funded stimulus projects in Rhode Island include $250,000 to provide digital television to the states inmate population.",0,-0.3612,4,19.0,18
5966,The Pentagon itself says that we could eliminate 20 percent of U.S. bases.,0,0.0,3,7.5,13
5967,I never called for a partition of Iraq.,1,0.0,1,1.4,8
5968,"In the history department at the University of Texas, out of 50 registered voters, only one is a Republican.",0,0.0,3,10.4,19
5969,Said Republicans made historic gains in state legislatures during last months election,1,0.34,0,14.0,12
5970,We got the highest vote count in the history of the Republican Party.,1,0.4019,1,5.7,13
5971,"Metro Atlantans spend over an hour every day or five hours a week commuting, for a total of 260 hours a year.",1,0.0,2,8.4,22
5972,"In Cover Florida ""thousands already enrolled and climbing.""",1,0.0,3,13.2,8
5973,The Cathedral of Christ the King is one of the Archdiocese of Atlantas largest and fastest-growing parishes.,1,0.0,2,12.6,17
5974,New Jerseys citizens are working at the highest rate in three years.,0,0.0,1,6.9,12
5975,The money supply has doubled in the last year.,0,0.0,1,2.9,9
5976,"Says Oregons high minimum wage is the reason why by 2011, Oregons restaurants employed an average of only 13.8 workers, or 2.6 fewer employees than they did before the states minimum wage began rising above the federal level in 1997.",0,0.0,5,21.4,40
5977,The president of the United States ... agrees with me that marriage should be between a man and a woman.,1,0.5574,4,9.1,20
5978,The debt ceiling deal will result in the lowest level of annual domestic spending since Dwight Eisenhower was president.,1,-0.6249,1,13.4,19
5979,The Climatic Research Unit e-mails show that the science behind climate change has been pretty well debunked.,0,0.6486,2,12.8,17
5980,President Obamas suggested reduction in spending for next year: $0.,1,0.0,3,10.9,10
5981,"Rick Perry ended full-day Pre-K for 100,000 Texas children.",0,0.0,4,9.8,9
5982,Says PPS employees have paid their own PERS contributions for many years.,1,0.0,1,8.9,12
5983,Every president since Eisenhower has taken executive action to address immigration issues.,1,0.0,1,15.6,12
5984,Says Alex Sinks plans for governor include $12.5 billion in new spending.,0,0.0,3,8.9,12
5985,"Any child born prematurely, according to the president, in his own words, can be killed.",0,-0.6705,4,9.3,15
5986,Seventy percent of all uninsured live in households in which at least one person is working.,1,0.0,1,9.2,16
5987,Recent data showed Nevada ranks 50th in the money received from the stimulus bill.,0,0.0,1,8.8,14
5988,"If you want to talk firsts for Bush, this was the first time in American history that a president took us into a war and cut taxes.",1,-0.6908,2,10.4,27
5989,Nearly half of all persons under 30 did not go to work today.,0,0.0,1,2.8,13
5990,Ted Cruz tried to ban contraception five times.,0,-0.5574,1,6.1,8
5991,I dont own a single stock or bond I have no savings accounts.,1,-0.296,1,2.8,13
5992,Forty percent of the undocumented workers in this country entered the U.S. legally and overstayed their visa.,1,0.1027,3,12.8,17
5993,Just about half of rural hospitals operate in the red in Virginia. They operate at a loss.,1,-0.3182,2,3.3,17
5994,Obama keeps talking about getting rid of all nuclear weapons. Hes already significantly reduced our capabilities there.,0,-0.4404,2,11.4,17
5995,"Milwaukee has seen an uptick in violence since 2010, and the only period of calm we get is when winter sets in.",1,-0.4215,2,8.8,22
5996,The numbers of people that support Obamacare and like it have been steadily dropping.,0,0.6369,1,9.8,14
5997,"The region I represent, both currently and in the future, has more automotive plants than the entire state of California.",1,0.0,3,12.6,20
5998,"Obama's wife wrote a paper in college that said America was a nation founded on ""crime and hatred"" and that whites in America are ""ineradicably racist.""",0,-0.8271,6,14.6,26
5999,"Says in U.S. Congress, members dont even have to be on the floor for debates or votes.",1,0.0,4,2.2,17
6000,"Says Gov. Rick Scott lost Florida 331,247 jobs.",0,-0.3182,3,6.1,8
6001,Says North Carolina Republican Senate candidate Thom Tillis supports a plan that would end Medicare as we know it.,0,0.3612,1,11.9,19
6002,"In the 1950s and 1960s, the minimum wage was such that it would lift you out of poverty.",1,-0.5106,2,6.1,18
6003,"Says Freddie Mac, electric co-ops and credit unions are all government sponsored enterprises.",0,0.3818,3,14.4,13
6004,Republican redistricting plans cut Democrat Nancy Nusbaum out of her state Senate district by a half a block.,1,-0.6124,1,11.6,18
6005,"When Obama was interviewed by American reporters in Asia, ""Not one of them asked me about Asia. Not one of them asked me about the economy.""",0,0.0,5,5.9,26
6006,A strong majority of Americans support the Keystone XL pipeline.,1,0.7184,1,9.5,10
6007,A majority of Wisconsinites opposed the government takeover of health care. But Russ Feingold voted for it anyway.,0,0.2732,2,8.5,18
6008,The lack of an automatic braking system that could have prevented the Philadelphia Amtrak crash wasnt driven by a lack of funding. It just takes a while. They (Congress) just passed it in the recent past.,1,-0.7351,5,6.7,36
6009,Obama has chosen to deny the vicious anti-Semitic motivation of the attack on a kosher Jewish grocery in Paris.,0,-0.6808,2,11.1,19
6010,"Only 15 percent of drug users are African-American, yet 74 percent of all drug offenders sentenced to prison are black",1,-0.7096,2,11.9,20
6011,"Gas prices have never been higher, and Exxon Mobil's profits have never been higher.",0,0.4404,3,9.4,14
6012,Were now the No. 1 producer of oil in the world. Weve surpassed Saudi Arabia.,1,-0.296,3,2.1,15
6013,"Says As Mayor of Wilsonville, I drove TriMet out of town and replaced their bloated transit system with our own local bus line that offers better service and has saved our businesses millions of dollars.",0,0.6908,2,18.8,35
6014,"If Rhode Island applied a 1-percent sales tax on all items exempt from sales tax, ''the state would receive an additional $89,376,857.''",1,0.1027,10,14.2,22
6015,Did not vote for tax increases as a member of the West Miami City Commission.,0,0.0,1,5.9,15
6016,Were going to be looking at $8 billion a day that were going to be pouring into foreign countries in order to import that make-up fuel that were going to need to take the place of what we could have gotten out of the gulf.,0,0.0,3,19.7,45
6017,Birth control pioneer Margaret Sanger believed that people like me should be eliminated.,0,0.3612,1,12.6,13
6018,Says a trash mound on U.S. 290 is 800 feet tall.,0,0.0,3,0.3,11
6019,"Under the current procedure, if someone on a terror watch list tries to buy a gun, authorities are notified.",1,-0.7003,3,10.4,19
6020,"One of the first states in the union to pass a voter ID bill was Rhode Island, 85 percent Democratic legislature.",0,0.0,2,9.9,21
6021,"In the past 27 months, President Barack Obama has created more private-sector jobs than in the Reagan recovery.",0,0.25,3,12.2,18
6022,States with the highest gun ownership rates also have the highest suicide rates.,1,-0.7845,1,9.7,13
6023,I don't do earmarks. I've never done one. I'm not going to do one.,1,0.0,6,-1.3,14
6024,"Likens Obamas predicament to 1982, saying, when Reagan just started out, (unemployment was at) exactly the same point. He was two years into his term. The unemployment was well over 10 percent, and it did come out of it.",1,-0.2023,9,7.1,39
6025,"Says Tom Barrett voted to ban 15 different kinds of guns, even a lot of common deer rifles.",0,-0.5574,2,6.9,18
6026,The governor having a meeting ... isnt covered by the open meetings act.,1,0.0,4,8.1,13
6027,Says he won the popular vote if you deduct the millions of people who voted illegally.,0,0.7579,1,7.5,16
6028,Says his proposed education spending is the highest state funding level in Florida history.,1,0.0,1,11.8,14
6029,"E-mail quotes Maureen Dowd column that Obama has received suspicious contributions from Saudi Arabia, Iran and China.",0,-0.3612,3,15.0,17
6030,Says 94 percent of (Marco Rubios) constituents support a universal background check.,1,0.4019,3,13.2,12
6031,"Says Tommy Thompsons tax plan amounts to an average tax cut of almost $87,000 for the top 1 percent.",1,-0.0772,3,8.4,19
6032,"Says Connie Mack takes two homestead exemptions, directly contrary to Floridas Constitution.",0,0.0,2,16.4,12
