,statement,label,SentimentScore,CountPunc,Readability,CountWord
520,"A small business receiving a federal tax credit ""to provide health care for its employees ... would be barred under the Stupak Amendment from allowing their employees to use ... the health care that they offer them for abortion.""",0,0.8402,9,21.4,39
521,Individuals and small businesses will be hit by increases in health insurance premiums as high as 39 percent.,1,0.0,1,11.6,18
522,Says Barack Obamas comments indicate he believes in redistribution of wealth.,1,0.4939,1,12.8,11
523,"Says of the 2,000 Portland households in the year-long (composting) pilot, 87 percent of participants reported being satisfied with the overall system.",1,0.4215,6,17.4,22
524,Says Oregon state employees received a catch-up pay raise in 1981 -- just two years after they agreed not to take a raise in exchange for a retirement benefit.,0,0.5719,4,14.6,29
525,"Here in Pennsylvania, the annual cost for infant childcare is over $10,000 per child, which is more than most families pay in rent and almost the same cost as in-state college tuition.",1,-0.1725,6,17.1,32
526,"All of Texas is conservative, except a little bit of Austin.",0,0.0,2,5.5,11
527,"Under this tax cut, middle-class families dont save enough for a weeks worth of groceries, while millionaires save enough to go on an exotic vacation.",1,-0.6658,4,14.8,25
528,The poverty rate amongst women is the worst its been in 17 years and the extreme poverty rate is the worst its ever been.,1,-0.9413,1,9.8,24
529,Says the word Dhimmitude is on page 107 of the health care law and means Muslims are specifically exempted from the government mandate to purchase insurance.,0,0.4939,1,15.5,26
530,"Scientists have shown us (that) the greater possibilities, the real science movement, has been with adult stem cell research. It has not been with embryonic.",0,0.3612,6,9.9,25
531,On the National Animal Identification System.,1,0.0,1,13.0,6
532,Elorza wants to teach our public school children about the non-existence of God.,0,0.2732,2,9.7,13
533,Donald Trump says that NATO is obsolete and that we need to get rid of NATO...,0,-0.296,3,5.1,16
534,On implementing a sales tax.,0,0.0,1,3.7,5
535,"A few weeks ago, (the) education committee in Congress is deciding whats going to be in your local salad bar.",0,0.0,4,9.8,20
536,Ninety percent of the people in Arkansas still love Bill Clinton.,1,0.6369,1,7.6,11
537,The problem of unwanted sexual contacts in the military is not just a womans issue. More than half of the victims are men.,1,-0.7096,2,4.8,23
538,Says a study shows that children who live with a biological parent and the parents boyfriend or girlfriend have a 20 times greater chance of being sexually abused.,1,0.0516,1,15.5,28
539,"A proposed regional transportation tax will last a minimum of 10 years, and has been approved to last longer.",0,0.4215,2,10.6,19
540,Says our 12 month job increase was the sixth highest in the nation.,1,0.3182,1,5.0,13
541,Warren Buffett called (Jeff) Greenes scheme financial weapons of mass destruction.,0,-0.765,3,14.9,11
542,"Its not true that since hes been the president, executions in Iran have increased by four times.",0,-0.0598,2,9.3,17
543,"Says I am happy to decline PERS so that the County can save over $68,000 over a four year term that would have been paid on my behalf.",1,0.7845,3,10.6,28
544,Says Chris Dudley thinks Oregons minimum wage is too high.,1,0.0,1,6.6,10
545,Over half the people on disability are either anxious or their back hurts.,0,-0.6249,1,7.5,13
546,The Democrats in the Senate and some members of Congress defended what Fannie and Freddie were doing. They resisted any change.,1,0.0,2,7.8,21
547,"Today California is kicking our butt, creating more jobs and more economic growth than Texas.",1,0.6222,2,10.9,15
548,Says Gov. Mike Pence and Rep. Mike Coffman take the same positions on a number of things... Coffman and Pence oppose equal rights for LGBT Americans.,0,0.0772,6,5.4,26
549,"All of Floridas four-year state colleges now offer bachelors degrees for only $10,000.",0,0.0,4,11.9,13
550,One of every two Wisconsin residents are on some kind of government handout.,0,0.0,1,8.2,13
551,"A new ruling by the EPA would force dairy farmers to comply with the Spill Prevention, Control and Countermeasure Program when dealing with spilt milk -- the same regulations oil and natural gas producers must follow.",0,0.3612,4,20.6,36
552,"Last year, we had zero percent growth in GDP in Virginia ...The only states that did worse than us were Alaska and Mississippi.",1,-0.128,5,11.6,23
553,"In the U.S. Constitution, theres a little section in there that talks about life, liberty and the pursuit of happiness.",0,0.7906,5,7.1,20
554,"In 1990, the U.S. led the world in the percentage of 25-34 year olds with college degrees. Today we are in 12th place.",1,0.0,6,4.0,23
555,I have something in common with my husband. He never carried caucuses either. He lost all of the ones that I've lost.,1,-0.5574,4,2.8,22
556,"Your tax dollars are not being used to sue you, the people.",0,0.0,2,3.4,12
557,"Federal, state and local governments have subsidized the production of the Volt to the tune of estimates between $50,000 and $250,000 per vehicle sold.",1,0.0,6,15.7,24
558,"In Cobb County, every meeting opened with a prayer. The ACLU objected. Sued ... [Sam] Olens took on the ACLU and won!",1,0.6114,9,3.6,22
559,Felony crimes in the city of Atlanta are the lowest they have been since 1969.,1,-0.7269,1,6.2,15
560,Both the Democratic and Republican candidates for president in 2016 are quite unpopular.,1,0.0,1,12.6,13
561,Republicans are attempting to remove Barack Obama from Georgias Presidential Ballot in 2012.,1,0.0,1,14.0,13
562,"Says Hillary Clinton takes tens of millions of dollars from countries that hate women, that disrespect women, that throw gays off of buildings.",0,-0.7579,3,14.8,23
563,Says he came to the Republican Party sooner in age than Ronald Reagan.,1,0.4019,1,6.1,13
564,Voter turnout for some groups in the 2008 presidential general election in Georgia was far greater than it should have been demographically.,1,0.3612,1,15.1,22
565,"Fluoride in the water, that was originally done by the Nazis!",0,0.0,2,5.9,11
566,He was a member of the Iraq Study Group and was either fired or quit from a very important commission that was trying to figure out the way forward in Iraq.,1,-0.3626,1,13.2,31
567,"If an individual is determined to commit suicide, the availability of a gun is not a factor because they will find a way.",0,-0.5106,2,10.3,23
568,"Presidents Hoover, Truman and Eisenhower collectively ordered the deportation of at least 15 million illegal aliens.",0,-0.5574,2,16.3,16
569,"The total number of dollars that passes through the Department of Development is like $900 million and like $650 (million) of it has nothing to do with development, which is breathtaking when you think about it.",1,0.8074,6,19.6,36
570,"Medicare only has about 50 percent of it paid for by either premiums or payroll taxes, and the rest is deficit spending ... or debt spending.",1,-0.6369,5,12.9,26
571,"In the 2014 election, 80 percentofpoor people did not vote.",1,0.0,2,7.1,10
572,Says the Nike bill is not a tax break ... this does not lower the taxes that Nike will pay nor does it prevent the Legislature from raising those taxes in the future.,1,0.1063,4,14.3,33
573,"Thanks to the Trans-Pacific Partnership, Vietnam is drafting and presenting unprecedented labor reforms, changing their Constitution to recognize worker organizations in Vietnam for the first time.",1,0.4404,4,22.8,26
574,"As state treasurer, Alexi Giannoulias lost $73 million in our kids college savings.",1,-0.2023,3,10.8,13
575,District 22 includes about 80% of the district I have represented since 2010. District 20 includes about 20% of the area I have represented since 2010.,1,0.0,4,7.9,26
576,We now work the longest hours of any people around the world.,0,0.0,1,4.2,12
577,"When lenders foreclose on homes, they typically suffer losses that exceed 30 percent of the value of the home.",1,-0.5859,2,10.9,19
578,The policy of the Bush administration was also not to add new nuclear capabilities.,1,0.0,1,9.1,14
579,"We haven't built a refinery, I think, in 30 years.",0,0.0,4,2.9,10
580,"In the state legislature, I supported Second Amendment rights.",1,0.3182,2,11.3,9
581,"Says the health care reform bill was paid for, in part, by taking money from students and the student loan system.",1,0.4939,3,10.2,21
582,The Republican National Convention is a Super Bowl times four.,0,0.5994,1,8.5,10
583,"John McCain ""has threatened extinction for North Korea and sung songs about bombing Iran.""",1,-0.4588,3,11.5,14
584,Says more Republicans than Democrats voted for the Wall Street bailouts.,0,0.0,1,10.6,11
585,Says a prank phone call caused 400 children to be taken from their parents... without warrant.,1,0.0,4,9.8,16
586,A bill that could restrict free speech when the president is nearby was signed by President Barack Obama in secret.,0,0.1779,1,11.2,20
587,Californias Prop 55 prevents $4 billion in new cuts to our schools.,0,-0.2263,2,6.6,12
588,"George Allen voted for budgets that increased the national debt by $16,400 for every second he served in the U.S. Senate.",1,-0.1027,5,11.7,21
589,"This town (Wilmington, Ohio) hasnt taken any money from the government. They dont want any money from the government.",0,-0.0572,5,7.9,19
590,"We were not, I repeat, were not told that waterboarding or any of these other enhanced interrogation methods were used.",0,0.0,3,12.1,20
591,22 Countries Invaded by the U.S. in 20 Years.,0,0.0,3,2.4,9
592,Sixteen [federal] programs exist to fight homelessness and some of them are duplicative.,1,-0.3818,3,12.6,13
593,The U.S. Constitution is the oldest written constitution still in use today among nations.,1,0.0,3,11.5,14
594,Says U.S. Senate opponent Tommy Thompson favors raising taxes on small businesses.,0,0.25,3,12.5,12
595,Republicans offered Wisconsin bar patrons free shots (of alcohol) to sign recall petitions against Democrats.,0,0.5106,3,15.9,15
596,Says Donald Trumpsfoundation took money other people gave to his charity and then bought a six-foot-tall painting of himself.,1,0.4215,3,14.6,19
597,The Democrat-led Senate has failed to pass a budget for 750 days ... Senate Democrats have neglected one of their most basic responsibilities.,1,-0.7717,5,9.7,23
598,On Common Core.,0,0.0,1,0.5,3
599,Says Ron Johnson helped companies ship jobs overseas.,0,0.0,1,9.7,8
600,Florida Democrats just voted to impose Sharia law on women.,0,-0.296,1,7.1,10
601,Says opponent Beto ORourke wants to legalize drugs.,1,0.0,1,8.5,8
602,Says Bill Clinton opposes President Barack Obamas plan to raise taxes on wealthy Americans.,0,0.3612,1,11.8,14
603,Ninety-seven percent of Americans do not receive subsidies for health care under the Affordable Care Act.,1,0.7506,2,13.1,16
604,Our economy is not growing.,0,-0.1326,1,2.7,5
605,It doesn't make sense to me to send $1-billion a day out of our country. We can be energy independent and should be.,1,0.2732,5,3.6,23
606,Says Scott Walkers plan to replace Obamacare is a new entitlement program for every single American human being from the time they are born right up until they grow old and become eligible for Medicare.,1,0.0,1,18.7,35
607,Says state Senate candidate Monk Elmer voted to exceed the (school district property tax) spending caps.,0,0.0,3,12.8,16
608,"For at least a year now, I have called for two additional brigades, perhaps three.",1,0.0,3,7.4,15
609,Says Hillary Clinton wants to go to a single-payer plan for health care,0,0.4939,1,6.5,13
610,Foreign aid is less than 1 percent of our federal budget.,1,0.0,1,4.2,11
611,Pay-as-you-go is the principle that helped transform large deficits into surpluses in the 1990s.,1,0.0,4,13.5,14
612,"Obama has ""visited more countries and met with more world leaders than any president in his first six months in office.""",1,0.0,3,11.5,21
613,"Says Texas has so few gas-pump inspectors in the field, the HEBs of this state, the Brookshires of this state, theyre calibrating their own gas pumps. The (Texas Department of Agriculture) just sends them the stickers and they calibrate them.",0,0.0,8,12.5,40
614,"We have empowered state insurance commissioners to review the rate hikes that are taking place in states. And in some states like North Carolina, they have already used it and rolled back premium increases by 25 percent.",1,0.3612,3,11.2,37
615,Says a rather extraordinary amount of non-classroom employees were added by Texas school districts over the last decade.,1,0.0,2,14.5,18
616,"A mortgage buyback plan is ""my proposal, it's not Sen. Obama's proposal, it's not President Bush's proposal.""",1,0.0,10,8.6,17
617,The permission to engage was given before the word RPG was ever used.,1,0.34,1,5.7,13
618,Senator Obama has voted 94 times to either increase your taxes or against tax cuts.,0,0.0258,1,7.7,15
619,Lorain is the poorest urban school district in the state of Ohio.,0,-0.5423,1,5.8,12
620,The Senate health care bill does not contain limits on medical malpractice lawsuits.,1,0.3818,1,11.2,13
621,Narragansett Bay waters are getting warmer -- 4 degrees Fahrenheit warmer in the winter since the 1960s.,1,0.5267,3,12.5,17
622,"Says Barack Obama has the legal authority to let in really however many refugees he wants, from whatever country.",1,0.2023,2,11.6,19
623,"Of all cities in the United States with more than 100,000 people, Providence is the 183rd safest.",1,0.6705,3,9.5,17
624,"In Japan, executives of failing companies say 'I'm sorry' and then either do one of two things: resign or go commit suicide.",1,-0.8519,6,11.6,22
625,Says President Barack Obama said that American exceptionalism is no more exceptional than the exceptionalism of any other country.,0,-0.296,1,15.8,19
626,Says Barack Obamas favorability rating in Israel once clocked in at 4 percent.,0,0.0,1,9.0,13
627,"Says Donald Trump proposes to deport 16 million people, 11 million who are here without documents, and both Donald Trump and Mike Pence want to get rid of birthright citizenship.",1,0.0772,3,17.0,30
628,Says U.S. House candidate Carlos Curbelo opposes the repeal of Obamacare.,0,0.0,3,11.1,11
629,"Says, Statistics indicate that one in eight children, and one in 18 adults in Oregon suffers from mental illness.",1,-0.7003,3,11.6,19
630,One in five American households have nobody under the same roof thats got a job.,1,0.0,1,6.8,15
631,"George Bush ... used a signing statement (on a FEMA bill) to say, 'I don't have to follow that, unless I choose to.' ",1,0.0,11,9.7,23
632,Obamas mid-term approval ratings are similar to other presidents who went on to re-election.,1,0.4767,3,12.1,14
633,I saved the taxpayers $2-billion on a bogus Air Force Boeing tanker deal where people went to jail.,1,0.4215,3,9.0,18
634,Says the fluoride Austin is putting in its drinking water is toxic waste.,0,-0.4215,1,7.2,13
635,The new light bulbs will cost roughly six times the cost of the light bulbs we now use.,0,0.0,1,5.9,18
636,Only three in 10 young Americans under 30 -- 30 percent under 30 -- have full-time work.,1,0.0,6,8.7,17
637,Emory University students were provided counseling after someone wrote Trump 2016 in chalk on campus.,0,0.0,1,13.4,15
638,"Through the Clinton Foundation, the Clintons are now worth in excess of $100 million.",0,0.2263,3,9.8,14
639,The U.S. Supreme Court struck down Wisconsins photo ID election law,0,0.3818,2,8.5,11
640,"A telephone company will no longer have to provide landline service to customers if there is an alternative provider, including wireless.",1,-0.296,2,15.3,21
641,The people of Tiverton have historically supported [gambling measures] at a rate higher than the rest of the state.,1,0.3182,3,12.1,19
642,We know how to stop AIDS: persuade men not to have sex with men.,0,-0.296,2,2.7,14
643,Democrats in Congress had control since January of 2007. They haven't passed a law making waterboarding illegal. They haven't gone into any of these things and changed law.,0,-0.5574,5,7.6,28
644,Alexander Hamilton was an immigration hawk.,1,0.0,1,11.4,6
645,And weve constantly been the lowest unemployed county in the state.,0,-0.3818,1,8.5,11
646,The federal government can tell General Motors what to charge for its automobiles.,0,0.0,1,10.4,13
647,A few weeks ago Obama took Hamas and Iran OFF the terror list.,0,-0.5267,1,3.2,13
648,"Once a woman enters into the sex trade, her average life expectancy is seven years.",0,0.0,2,7.7,15
649,"Says Congresswoman Loretta Sanchez has passed one bill in her 20 years in Congress, and that was to rename a post office.",1,0.0,2,11.0,22
650,"Under the House Republican budget, if these cuts were to be spread out evenly the year after next, nearly 10 million college students would see their financial aid cut by an average of more than $1,000 each.",1,-0.5106,5,18.8,37
651,The Electric Reliability Council of Texas (ERCOT) has estimated that the Obama administrations Power Plan will cause energy costs in Texas to rise as much as 16 percent per year.,0,0.2732,3,17.0,30
652,John Boozman supports privatizing Social Security,0,0.5994,0,16.1,6
653,Slot machines in Miami-Dade and Broward counties have generated 20 percent of the promised $500 million per year for schools.,1,0.3612,3,13.5,20
654,Jebs policies in Florida helped lead to its almost total collapse.,0,-0.4445,1,8.0,11
655,"We are almost halfway to our goal of 1,000 rapes prosecuted!",1,-0.8122,2,5.5,11
656,"One in every five families in the state of New Jersey has a loved one with a mental illness, a serious mental illness, and today, we dont care.",1,-0.5312,4,12.1,28
657,"Says kids who start in the ninth grade in the city of Newark this past September, 23 percent of them will graduate in four years.",0,0.0,2,10.9,25
658,"Says that, unlike the U.S. Senate, even the Libyan government, in the middle of a civil war, passed a budget on June 15, 2011",1,-0.5994,7,4.6,24
659,"The nonpartisan CBO, Congressional Budget Office, has said that the No. 1 policy decision that brought us to the need to prevent the nation from defaulting on our debt for the first time in history were the Bush tax cuts in 2001 and 2003.",1,-0.7003,4,21.4,44
660,"When Rick Scott was deposed in lawsuits about his company, he took the Fifth 75 times.",1,-0.1531,2,7.5,16
661,"Vern Buchanan. His old business was caught illegally funneling over $60,000 in campaign donations to Buchanan to influence his election.",1,-0.0258,4,16.1,20
662,"Says McCain was a ""Hanoi Hilton songbird"" who collaborated with the enemy.",0,-0.5423,3,9.3,12
663,"Were spending less money today, in upcoming fiscal year 2014 than the Corzine-Buono budget spent in fiscal year 2008.",1,0.0,3,12.6,19
664,"In New Mexico, Democratic gubernatorial candidate Diane Denish spent federal stimulus funds on campaign Christmas cards.",1,0.0,2,17.5,16
665,House Republicans are ramming through legislation ... to classify pizza as a vegetable for the purpose of school lunches.,1,0.0,4,14.5,19
666,Wendy Davis legal work is currently under FBI investigation.,0,0.128,1,10.3,9
667,On whether hes had a relationship with Vladimir Putin.,0,0.0,1,7.1,9
668,Says Gov. Chris Christies poll ratings have been going up.,0,0.0,2,6.6,10
669,The United States is the only developed country in the world that has not cut its corporate tax rate.,1,0.5594,1,8.7,19
670,I committed to public financing; (Obama) committed to public financing.,1,0.4939,4,12.8,10
671,Says Donald Trump wants to replace Obamacare with a single-payer system.,1,0.0,2,10.6,11
672,"The U.S. energy policy is to ""borrow money from China to buy oil from countries that don't like us.""",1,-0.0026,6,8.4,19
673,All private healthcare plans must conform to government rules to participate in a Healthcare Exchange.,1,0.0,1,13.7,15
674,On debating.,0,0.0,1,5.5,2
675,"Obama supports ""teaching schoolchildren in 2nd grade, no less about homosexual relationships.""",0,0.0772,4,17.2,12
676,"Atlanta Mayor Kasim Reed became a city resident in the last annexation, opening the door to his candidacy.",1,0.0,2,10.8,18
677,"In Pennsylvania, President Barack Obamas policies have increased unemployment 19 percent, led to the loss of 37,900 manufacturing jobs, and left 189,000 more people in poverty.",1,-0.7693,6,18.9,26
678,Virtually every person across this country has seen premiums going up and up and up due to Obamacare.,0,0.0,1,9.6,18
679,Secure Communities has a proven track record of enhancing public safety by focusing on violent offenders and those that pose a threat to our communities and our national security.,1,-0.4939,1,17.6,29
680,Every (U.S. Supreme Court) nominee since 1875 has received a nomination hearing.,0,0.5574,5,11.7,12
681,"The 1990s were a time of prosperity. We created more than 22-million new jobs, moved 8-million people out of poverty, and turned our economy around.",1,-0.3182,6,8.2,25
682,The Affordable Care Act will likely go down as the biggest tax increase in history.,0,0.6705,1,7.7,15
683,The unemployment rate is declining faster in Tampa than almost anywhere else.,1,-0.4404,1,10.5,12
684,"New Jersey loses net, that is minus those who come into the state, 30,000 students a year.",1,-0.3182,4,7.6,17
685,All the talk about socialism during the campaign made young people more interested in it by Election Day.,0,0.4576,1,10.6,18
686,Ive done more impeachments than anybody else in the history of the country.,1,0.0,1,7.9,13
687,"Says Marco Rubio believes the earth is 9,000 years old and that humans hunted dinosaurs to extinction; says Rand Paul believes the earth is 10,000 years old and God removed dinosaurs to make space for humans.",0,0.2732,4,19.2,36
688,The Affordable Care Act basically puts a penalty or a tax on employers for every new job they create.,1,0.3182,1,8.7,19
689,"In Texas, we created over 1 million new jobs while the rest of the nation lost over 2 million.",1,-0.0772,2,6.9,19
690,Women have come through the recession worse off than men the numbers bear that out. We went from a 7 percent unemployment rate for women when he (President Barack Obama) was elected to an 8.1 percent now.,1,-0.8316,5,9.2,37
691,"The fact of the matter is that my colleague from New York, Senator Clinton, there are 50 percent of the American public that say they're not going to vote for her.",1,0.0258,4,14.3,31
692,A $250 fine if youre caught with a plastic bag coming out of a store. Plastic bag police anyone?,0,0.2023,3,2.7,19
693,"In countries where there are higher, more strict gun laws, there is more gun violence.",0,-0.8669,3,8.7,15
694,Says he never wanted to raise the debt ceiling.,0,-0.3612,1,3.5,9
695,"Thanks to (North Carolinas) governor and the legislature, the average teachersalary can barely support a family.",0,0.6494,4,15.1,16
696,There never really was a Hastert Rule.,1,0.0,1,3.6,7
697,Says Donald Trump wants to undo marriage equality.,1,0.0,1,7.9,8
698,It has been over 80 years since a lame-duck president appointed a Supreme Court justice.,0,0.7906,2,9.3,15
699,Says Rick Santorum opposes right-to-work,1,0.0,2,15.0,5
700,"In 1981, Matagorda, Brazoria, and Galveston Counties all opted out of the Social Security program for their employees. Today, their program is very, very well-funded and there is no question about whether its going to be funded in years to come.",1,0.0516,8,12.4,41
701,Virginia ranked near the bottom of the nation 50 years ago in per capita income but is in the top 10 today. It had a very low rate of higher education attainment but is now above the national average.,1,-0.2238,2,7.9,39
702,Says (Clinton) called President Assad a reformer. She called Assad a different kind of leader.,1,0.0,4,7.4,15
703,"As a state rep, I was considered the fourth-most conservative in the Legislature.	states	rick-green			republican	0	1	1	0	0	a speech
2552.json	mostly-true	Rand Paul wants us to pay $2,000 just to get Medicare.	health-care,medicare,message-machine	jack-conway	Kentucky Attorney General	Kentucky	democrat	0	1	0	2	0	a campaign commercial
9353.json	mostly-true	Says Hillary Clinton opposed an individual mandate and favored an employer mandate back in 1993.	health-care,public-health	bobby-jindal	Governor of Louisiana	Louisiana	republican	0	1	4	4	0	an op-ed for Politico Magazine
9577.json	mostly-true	There are more than 46 million Americans living in poverty today -- the largest number in 54 years.	medicaid,poverty	kirk-cox	House majority leader	Virginia	republican	0	0	0	1	0	a speech.
4318.json	half-true	Since I introduced my budget -- first budget -- in March of 2010, weve created 50,000 new private-sector jobs for the people of this state.	jobs,state-budget	chris-christie	Governor of New Jersey	New Jersey	republican	10	17	27	19	8	a news conference in Belmar 
9864.json	mostly-true	Scott Walker cut school funding more per student than any governor in America.	children,education,message-machine-2014,state-budget,states,taxes	greater-wisconsin-political-fund		Wisconsin	none	3	3	3	1	1	a TV ad
8243.json	true	Says he would be first CPA to serve as Texas comptroller.	state-finances	raul-torres	Accountant, politician	Texas	republican	0	0	0	0	0	a campaign video
13500.json	mostly-true	On Donald Trumps plan to cut federal funding to sanctuary cities, because of a decision by the Supreme Court, no presidents in a position to cut off funding across the board. It has to be very specific to the matter at hand.	city-budget,county-budget,federal-budget,homeland-security,immigration,state-budget	bill-de-blasio	New York City Mayor	New York	democrat	1	0	0	1	0	a WNYC interview
9854.json	false	Thomas Jefferson said, That government is best which governs the least, because its people discipline themselves.	elections	jody-hice			republican	0	1	0	0	0	a Facebook post
7737.json	barely-true	Proposed gun control legislation will outlaw practically every firearm, make you pay $100 per firearm, put you into a police database and make it nearly impossible to get a permit to carry a concealed weapon.	crime,criminal-justice,government-regulation,guns,market-regulation	ed-doyle	administrator, Rhode Island chapter, Gun Rights Across America.	Rhode Island	activist	1	0	0	0	0	a news release and Facebook post
12293.json	barely-true	Says Donald Trump thinks a grown man pretending to be a woman (should) be allowed to use the womens restroom.	candidates-biography,corrections-and-updates,gays-and-lesbians,campaign-advertising	ted-cruz	Senator	Texas	republican	36	33	15	19	8	an attack ad
457.json	half-true	McCain has voted repeatedly at least six times against funding for global HIV/AIDS, malaria and TB fund, once as one of only 14 senators.""",1,-0.0772,124,114.8,431
704,"The Border Patrol has 20,000 agents more than twice as many as there were in 2004.",1,0.0,2,6.3,16
705,The fact is that red light cameras change driver behavior and cut down on the most dangerous types of accidents.,1,-0.7778,1,10.5,20
706,"Under (Rick Perrys) watch as governor, over six million Texans have no health care coverage, including one million children, homeowners suffer from the highest insurance rates in the country, and college tuition has skyrocketed 136 percent.",1,-0.3612,7,23.4,36
707,Georgias HOPE scholarship is still the richest scholarship program in America.,1,0.7925,1,13.2,11
708,Abortions account for 94 percent of the services provided for pregnant women by Planned Parenthood.,0,0.0,1,12.8,15
709,"While (Charlie Crist) was governor, utility costs went up 30 percent and went from below the national average to above the national average. Since I got elected, utility rates have come down 11 percent and now we are below the average.",0,0.0,6,11.2,41
710,"Bernie Sanders opposesthe Trans-Pacific Partnership, and Hillary Clinton supportsit.",1,0.0,3,22.8,9
711,On supporting right to work legislation in 2015,0,0.4404,0,6.1,8
712,Says the success of his economic agenda is supported by the fact we went from unemployment at 9.2 percent when I decided to run for governor four years ago to two points lower.,0,0.2263,2,15.6,33
713,"In the Patient Protection and Affordable Care Act, it was the Democrats who cut $500 billion from Medicare. And they also put in place the Independent Payment Advisory Board, 15 unelected bureaucrats, which will be making decisions about health care for our seniors and for all Americans.",0,0.6486,6,14.6,47
714,Were trailing every other state in the Midwest in terms of job creation since January of 2011.,1,0.2732,1,8.7,17
715,"POTUS economists: Stimulus Has Cost $278,000 per job.",0,0.0,4,9.7,8
716,The education tax burden for Shelby County -- and Tennessee -- is one of the lowest in the country.,1,-0.6705,5,9.5,19
717,"Says Donald Trumps conversion to pro-life beliefs are akin to Justin Biebers, who said in the past that abortion was no big deal to him.",0,-0.296,3,12.2,25
718,"By the time I left the State Department, economic growth was up and opium production was down in Afghanistan, while infant mortality declined and school enrollment rose by more than sevenfold.",1,0.3818,3,18.7,31
719,We have the most productive workers in the world.,1,0.0,1,4.5,9
720,"Before I was state treasurer, my Rhode Island business helped create over 1,000 jobs.",1,0.3818,3,9.8,14
721,Says Bill White profiteered in the aftermath of Hurricane Rita.,0,-0.128,1,9.0,10
722,"Alabamas Crimson Tide will be the underdog in Saturdays game against the Georgia Bulldogs, the first time in 72 consecutive games that Alabama has not been favored by oddsmakers to win.",1,0.3544,2,17.6,31
723,"Says Rick Scott took $200,000 in campaign contributions from a company that profited off pollution.",1,0.3182,3,12.8,15
724,"In a lawsuit between private citizens, a Florida judge announced the decision was going to be based on Islamic Law.",1,-0.2263,2,11.2,20
725,"Says Democrats raised taxes over 115 times in the past 10 years, making New Jersey increasingly unaffordable and chasing jobs to neighboring states.",1,0.0,2,15.9,23
726,Metro on whether it could use bond money for restoration.,0,0.0,1,6.2,10
727,Roy Barnes is like Barack Obama because theyre both doing a lot of apologizing.,1,0.296,1,7.8,14
728,Barack Obama thinks terrorists just need a good talking to.,0,-0.296,1,7.1,10
729,"The Germans, the French, countries that opposed us in the (Iraq) war, all believed (Saddam Hussein) had weapons of mass destruction.",0,-0.8885,8,14.2,21
730,The pope and Donald Trump and Tammy Baldwin all agree on eliminating the carried-interest tax break.,1,0.3612,2,11.6,16
731,Agriculture has always required a significant workforce from abroad.,0,0.2023,1,14.5,9
732,"Says Jon Huntsman supports changes in Medicare that would deny guaranteed benefits to 980,000 New Hampshire residents.",1,0.4019,2,15.3,17
733,"Across the United States, 25 percent of voting age African Americans do not have the photo ID that this bill would require.",1,0.4215,2,11.4,22
734,Says Rick Scott stripped women of access to public health care.,1,0.4939,1,6.8,11
735,"A majority of Americans agree with a ban on assault weapons. And by the way, so did Ronald Reagan.",1,-0.8316,3,3.1,19
736,"Only 42 percent of young Georgians have a college certificate or degree, but soon 60 percent of jobs will require some college credential.",1,0.0,2,13.8,23
737,Texas has the lowest crime rate in this state since 1968 because of changes in law regarding nonviolent drug offenders.,1,-0.8225,1,12.1,20
738,Says HJM 20 was the only bill not assigned to a House committee.,0,0.0,1,3.9,13
739,"Says if you try to hide marijuana in a hemp field, it becomes worthless. The THC goes away.",1,-0.5574,3,2.4,18
740,The Texas Senate approved a bill to put a special label on the insurance cards of anyone who bought a plan through Obamacare that includes the letter S for subsidy.,0,0.6705,1,14.8,30
741,"Said the year before he took office, the state lost 119,000 private-sector jobs, labeling them Corzine jobs losses of 2009.",1,-0.6124,5,13.1,20
742,Says the state is required pick up 70 percent of the cost of K-12 education.,0,0.0,2,5.5,15
743,Theres a loophole where you can sell guns without a background check 40 percent of guns are sold that way at gun shows and over the Internet.,1,-0.34,1,12.1,27
744,"Illinois suffered 1,652 overdose deaths in 2014 ... of which 40 percent were associated with heroin. Illinois is ranked number one in the nation for a decline in treatment capacity between 2007 and 2012, and is now ranked the third worst in the country for state-funded treatment capacity.",1,-0.8807,8,14.6,48
745,The minimum wage has risen $2.35 in the last two years. Thats 31 percent.,0,0.0,4,2.3,14
746,ColoradoCare would have higher revenues than McDonalds.,1,0.0,1,15.0,7
747,"Everywhere that we have more citizens carrying guns, crime is less. Theres a study showing that where states have open carry or concealed carry, but particularly open carry, the crime is down 25 percent.",0,-0.7906,5,10.6,34
748,"Weve seen 115,000 jobs created in the American auto industry since GM and Chrysler emerged from bankruptcy.",1,0.25,2,12.3,17
749,"Bill Nelson voted to confirm Sonia Sotomayor, who signed a Supreme Court opinion saying Americans do not have an individual right to own firearms.",1,0.5574,2,14.7,24
750,"The Stupak Amendment doesnt just say you cant use your federal insurance subsidy to pay for an abortion, it says, if youre getting a federal subsidy of any kind, youre not allowed to buy an insurance plan that covers abortion even with your own money.",0,0.4588,4,22.7,45
751,Says President Barack Obama already passed all these Obamacare taxes. About a dozen of them hit middle-income taxpayers.,0,0.0,3,10.0,18
752,The music industry is the biggest export from Africa after oil and gas.,0,0.0,1,6.5,13
753,The presidents health care law raids Medicare by more than $500 billion and creates a Medicare rationing board a group of 15 unelected bureaucrats to slow the growth of Medicare spending.,0,0.7845,2,17.9,31
754,Congress used earmarks for more than 200 years.,1,0.0,1,6.1,8
755,Venezuela is a country whose defense budget is probably 1/600th of the United States.,1,0.5106,2,9.8,14
