,statement,label,id
645,And weve constantly been the lowest unemployed county in the state.,0,1525
646,The federal government can tell General Motors what to charge for its automobiles.,0,1526
647,A few weeks ago Obama took Hamas and Iran OFF the terror list.,0,1527
648,"Once a woman enters into the sex trade, her average life expectancy is seven years.",0,1528
649,"Says Congresswoman Loretta Sanchez has passed one bill in her 20 years in Congress, and that was to rename a post office.",1,1529
650,"Under the House Republican budget, if these cuts were to be spread out evenly the year after next, nearly 10 million college students would see their financial aid cut by an average of more than $1,000 each.",1,1530
651,The Electric Reliability Council of Texas (ERCOT) has estimated that the Obama administrations Power Plan will cause energy costs in Texas to rise as much as 16 percent per year.,0,1531
652,John Boozman supports privatizing Social Security,0,1532
653,Slot machines in Miami-Dade and Broward counties have generated 20 percent of the promised $500 million per year for schools.,1,1533
654,Jebs policies in Florida helped lead to its almost total collapse.,0,1534
655,"We are almost halfway to our goal of 1,000 rapes prosecuted!",1,1535
656,"One in every five families in the state of New Jersey has a loved one with a mental illness, a serious mental illness, and today, we dont care.",1,1536
657,"Says kids who start in the ninth grade in the city of Newark this past September, 23 percent of them will graduate in four years.",0,1537
658,"Says that, unlike the U.S. Senate, even the Libyan government, in the middle of a civil war, passed a budget on June 15, 2011",1,1538
659,"The nonpartisan CBO, Congressional Budget Office, has said that the No. 1 policy decision that brought us to the need to prevent the nation from defaulting on our debt for the first time in history were the Bush tax cuts in 2001 and 2003.",1,1539
660,"When Rick Scott was deposed in lawsuits about his company, he took the Fifth 75 times.",1,1540
661,"Vern Buchanan. His old business was caught illegally funneling over $60,000 in campaign donations to Buchanan to influence his election.",1,1541
662,"Says McCain was a ""Hanoi Hilton songbird"" who collaborated with the enemy.",0,1542
663,"Were spending less money today, in upcoming fiscal year 2014 than the Corzine-Buono budget spent in fiscal year 2008.",1,1543
664,"In New Mexico, Democratic gubernatorial candidate Diane Denish spent federal stimulus funds on campaign Christmas cards.",1,1544
665,House Republicans are ramming through legislation ... to classify pizza as a vegetable for the purpose of school lunches.,1,1545
666,Wendy Davis legal work is currently under FBI investigation.,0,1546
667,On whether hes had a relationship with Vladimir Putin.,0,1547
668,Says Gov. Chris Christies poll ratings have been going up.,0,1548
669,The United States is the only developed country in the world that has not cut its corporate tax rate.,1,1549
670,I committed to public financing; (Obama) committed to public financing.,1,1550
671,Says Donald Trump wants to replace Obamacare with a single-payer system.,1,1551
672,"The U.S. energy policy is to ""borrow money from China to buy oil from countries that don't like us.""",1,1552
673,All private healthcare plans must conform to government rules to participate in a Healthcare Exchange.,1,1553
674,On debating.,0,1554
675,"Obama supports ""teaching schoolchildren in 2nd grade, no less about homosexual relationships.""",0,1555
676,"Atlanta Mayor Kasim Reed became a city resident in the last annexation, opening the door to his candidacy.",1,1556
677,"In Pennsylvania, President Barack Obamas policies have increased unemployment 19 percent, led to the loss of 37,900 manufacturing jobs, and left 189,000 more people in poverty.",1,1557
678,Virtually every person across this country has seen premiums going up and up and up due to Obamacare.,0,1558
679,Secure Communities has a proven track record of enhancing public safety by focusing on violent offenders and those that pose a threat to our communities and our national security.,1,1559
680,Every (U.S. Supreme Court) nominee since 1875 has received a nomination hearing.,0,1560
681,"The 1990s were a time of prosperity. We created more than 22-million new jobs, moved 8-million people out of poverty, and turned our economy around.",1,1561
682,The Affordable Care Act will likely go down as the biggest tax increase in history.,0,1562
683,The unemployment rate is declining faster in Tampa than almost anywhere else.,1,1563
684,"New Jersey loses net, that is minus those who come into the state, 30,000 students a year.",1,1564
685,All the talk about socialism during the campaign made young people more interested in it by Election Day.,0,1565
686,Ive done more impeachments than anybody else in the history of the country.,1,1566
687,"Says Marco Rubio believes the earth is 9,000 years old and that humans hunted dinosaurs to extinction; says Rand Paul believes the earth is 10,000 years old and God removed dinosaurs to make space for humans.",0,1567
688,The Affordable Care Act basically puts a penalty or a tax on employers for every new job they create.,1,1568
689,"In Texas, we created over 1 million new jobs while the rest of the nation lost over 2 million.",1,1569
690,Women have come through the recession worse off than men the numbers bear that out. We went from a 7 percent unemployment rate for women when he (President Barack Obama) was elected to an 8.1 percent now.,1,1570
691,"The fact of the matter is that my colleague from New York, Senator Clinton, there are 50 percent of the American public that say they're not going to vote for her.",1,1571
692,A $250 fine if youre caught with a plastic bag coming out of a store. Plastic bag police anyone?,0,1572
693,"In countries where there are higher, more strict gun laws, there is more gun violence.",0,1573
694,Says he never wanted to raise the debt ceiling.,0,1574
695,"Thanks to (North Carolinas) governor and the legislature, the average teachersalary can barely support a family.",0,1575
696,There never really was a Hastert Rule.,1,1576
697,Says Donald Trump wants to undo marriage equality.,1,1577
698,It has been over 80 years since a lame-duck president appointed a Supreme Court justice.,0,1578
699,Says Rick Santorum opposes right-to-work,1,1579
700,"In 1981, Matagorda, Brazoria, and Galveston Counties all opted out of the Social Security program for their employees. Today, their program is very, very well-funded and there is no question about whether its going to be funded in years to come.",1,1580
701,Virginia ranked near the bottom of the nation 50 years ago in per capita income but is in the top 10 today. It had a very low rate of higher education attainment but is now above the national average.,1,1581
702,Says (Clinton) called President Assad a reformer. She called Assad a different kind of leader.,1,1582
703,"As a state rep, I was considered the fourth-most conservative in the Legislature.	states	rick-green			republican	0	1	1	0	0	a speech
2552.json	mostly-true	Rand Paul wants us to pay $2,000 just to get Medicare.	health-care,medicare,message-machine	jack-conway	Kentucky Attorney General	Kentucky	democrat	0	1	0	2	0	a campaign commercial
9353.json	mostly-true	Says Hillary Clinton opposed an individual mandate and favored an employer mandate back in 1993.	health-care,public-health	bobby-jindal	Governor of Louisiana	Louisiana	republican	0	1	4	4	0	an op-ed for Politico Magazine
9577.json	mostly-true	There are more than 46 million Americans living in poverty today -- the largest number in 54 years.	medicaid,poverty	kirk-cox	House majority leader	Virginia	republican	0	0	0	1	0	a speech.
4318.json	half-true	Since I introduced my budget -- first budget -- in March of 2010, weve created 50,000 new private-sector jobs for the people of this state.	jobs,state-budget	chris-christie	Governor of New Jersey	New Jersey	republican	10	17	27	19	8	a news conference in Belmar 
9864.json	mostly-true	Scott Walker cut school funding more per student than any governor in America.	children,education,message-machine-2014,state-budget,states,taxes	greater-wisconsin-political-fund		Wisconsin	none	3	3	3	1	1	a TV ad
8243.json	true	Says he would be first CPA to serve as Texas comptroller.	state-finances	raul-torres	Accountant, politician	Texas	republican	0	0	0	0	0	a campaign video
13500.json	mostly-true	On Donald Trumps plan to cut federal funding to sanctuary cities, because of a decision by the Supreme Court, no presidents in a position to cut off funding across the board. It has to be very specific to the matter at hand.	city-budget,county-budget,federal-budget,homeland-security,immigration,state-budget	bill-de-blasio	New York City Mayor	New York	democrat	1	0	0	1	0	a WNYC interview
9854.json	false	Thomas Jefferson said, That government is best which governs the least, because its people discipline themselves.	elections	jody-hice			republican	0	1	0	0	0	a Facebook post
7737.json	barely-true	Proposed gun control legislation will outlaw practically every firearm, make you pay $100 per firearm, put you into a police database and make it nearly impossible to get a permit to carry a concealed weapon.	crime,criminal-justice,government-regulation,guns,market-regulation	ed-doyle	administrator, Rhode Island chapter, Gun Rights Across America.	Rhode Island	activist	1	0	0	0	0	a news release and Facebook post
12293.json	barely-true	Says Donald Trump thinks a grown man pretending to be a woman (should) be allowed to use the womens restroom.	candidates-biography,corrections-and-updates,gays-and-lesbians,campaign-advertising	ted-cruz	Senator	Texas	republican	36	33	15	19	8	an attack ad
457.json	half-true	McCain has voted repeatedly at least six times against funding for global HIV/AIDS, malaria and TB fund, once as one of only 14 senators.""",1,1583
704,"The Border Patrol has 20,000 agents more than twice as many as there were in 2004.",1,1584
705,The fact is that red light cameras change driver behavior and cut down on the most dangerous types of accidents.,1,1585
706,"Under (Rick Perrys) watch as governor, over six million Texans have no health care coverage, including one million children, homeowners suffer from the highest insurance rates in the country, and college tuition has skyrocketed 136 percent.",1,1586
707,Georgias HOPE scholarship is still the richest scholarship program in America.,1,1587
708,Abortions account for 94 percent of the services provided for pregnant women by Planned Parenthood.,0,1588
709,"While (Charlie Crist) was governor, utility costs went up 30 percent and went from below the national average to above the national average. Since I got elected, utility rates have come down 11 percent and now we are below the average.",0,1589
710,"Bernie Sanders opposesthe Trans-Pacific Partnership, and Hillary Clinton supportsit.",1,1590
711,On supporting right to work legislation in 2015,0,1591
712,Says the success of his economic agenda is supported by the fact we went from unemployment at 9.2 percent when I decided to run for governor four years ago to two points lower.,0,1592
713,"In the Patient Protection and Affordable Care Act, it was the Democrats who cut $500 billion from Medicare. And they also put in place the Independent Payment Advisory Board, 15 unelected bureaucrats, which will be making decisions about health care for our seniors and for all Americans.",0,1593
714,Were trailing every other state in the Midwest in terms of job creation since January of 2011.,1,1594
715,"POTUS economists: Stimulus Has Cost $278,000 per job.",0,1595
716,The education tax burden for Shelby County -- and Tennessee -- is one of the lowest in the country.,1,1596
717,"Says Donald Trumps conversion to pro-life beliefs are akin to Justin Biebers, who said in the past that abortion was no big deal to him.",0,1597
718,"By the time I left the State Department, economic growth was up and opium production was down in Afghanistan, while infant mortality declined and school enrollment rose by more than sevenfold.",1,1598
719,We have the most productive workers in the world.,1,1599
720,"Before I was state treasurer, my Rhode Island business helped create over 1,000 jobs.",1,1600
721,Says Bill White profiteered in the aftermath of Hurricane Rita.,0,1601
722,"Alabamas Crimson Tide will be the underdog in Saturdays game against the Georgia Bulldogs, the first time in 72 consecutive games that Alabama has not been favored by oddsmakers to win.",1,1602
723,"Says Rick Scott took $200,000 in campaign contributions from a company that profited off pollution.",1,1603
724,"In a lawsuit between private citizens, a Florida judge announced the decision was going to be based on Islamic Law.",1,1604
725,"Says Democrats raised taxes over 115 times in the past 10 years, making New Jersey increasingly unaffordable and chasing jobs to neighboring states.",1,1605
726,Metro on whether it could use bond money for restoration.,0,1606
727,Roy Barnes is like Barack Obama because theyre both doing a lot of apologizing.,1,1607
728,Barack Obama thinks terrorists just need a good talking to.,0,1608
729,"The Germans, the French, countries that opposed us in the (Iraq) war, all believed (Saddam Hussein) had weapons of mass destruction.",0,1609
730,The pope and Donald Trump and Tammy Baldwin all agree on eliminating the carried-interest tax break.,1,1610
731,Agriculture has always required a significant workforce from abroad.,0,1611
732,"Says Jon Huntsman supports changes in Medicare that would deny guaranteed benefits to 980,000 New Hampshire residents.",1,1612
733,"Across the United States, 25 percent of voting age African Americans do not have the photo ID that this bill would require.",1,1613
734,Says Rick Scott stripped women of access to public health care.,1,1614
735,"A majority of Americans agree with a ban on assault weapons. And by the way, so did Ronald Reagan.",1,1615
736,"Only 42 percent of young Georgians have a college certificate or degree, but soon 60 percent of jobs will require some college credential.",1,1616
737,Texas has the lowest crime rate in this state since 1968 because of changes in law regarding nonviolent drug offenders.,1,1617
738,Says HJM 20 was the only bill not assigned to a House committee.,0,1618
739,"Says if you try to hide marijuana in a hemp field, it becomes worthless. The THC goes away.",1,1619
740,The Texas Senate approved a bill to put a special label on the insurance cards of anyone who bought a plan through Obamacare that includes the letter S for subsidy.,0,1620
741,"Said the year before he took office, the state lost 119,000 private-sector jobs, labeling them Corzine jobs losses of 2009.",1,1621
742,Says the state is required pick up 70 percent of the cost of K-12 education.,0,1622
743,Theres a loophole where you can sell guns without a background check 40 percent of guns are sold that way at gun shows and over the Internet.,1,1623
744,"Illinois suffered 1,652 overdose deaths in 2014 ... of which 40 percent were associated with heroin. Illinois is ranked number one in the nation for a decline in treatment capacity between 2007 and 2012, and is now ranked the third worst in the country for state-funded treatment capacity.",1,1624
745,The minimum wage has risen $2.35 in the last two years. Thats 31 percent.,0,1625
746,ColoradoCare would have higher revenues than McDonalds.,1,1626
747,"Everywhere that we have more citizens carrying guns, crime is less. Theres a study showing that where states have open carry or concealed carry, but particularly open carry, the crime is down 25 percent.",0,1627
748,"Weve seen 115,000 jobs created in the American auto industry since GM and Chrysler emerged from bankruptcy.",1,1628
749,"Bill Nelson voted to confirm Sonia Sotomayor, who signed a Supreme Court opinion saying Americans do not have an individual right to own firearms.",1,1629
750,"The Stupak Amendment doesnt just say you cant use your federal insurance subsidy to pay for an abortion, it says, if youre getting a federal subsidy of any kind, youre not allowed to buy an insurance plan that covers abortion even with your own money.",0,1630
751,Says President Barack Obama already passed all these Obamacare taxes. About a dozen of them hit middle-income taxpayers.,0,1631
752,The music industry is the biggest export from Africa after oil and gas.,0,1632
753,The presidents health care law raids Medicare by more than $500 billion and creates a Medicare rationing board a group of 15 unelected bureaucrats to slow the growth of Medicare spending.,0,1633
754,Congress used earmarks for more than 200 years.,1,1634
755,Venezuela is a country whose defense budget is probably 1/600th of the United States.,1,1635
756,Senator Obama thinks we can achieve energy independence without more drilling and without more nuclear power.,1,1636
757,"The average family (is) now bringing home $4,000 less than they did just five years ago.",1,1637
758,On the Troubled Asset Relief Program (TARP),1,1638
759,"Leticia Van de Putte opposed putting National Guard troops on the border, would send millions to Central American governments instead and wrote the law giving in-state tuition to illegal immigrants.",1,1639
760,Says there are four super PACs on the Republican side of the Texas U.S. Senate race.,1,1640
761,"Unfortunately, since Mr. Fosters been mayor ... there are less people employed in the city of St. Petersburg than there were prior to his taking office.",0,1641
762,"Says U.S. Rep. Ron Kinds stimulus cost taxpayers $278,000 per job.",0,1642
763,"When you read the Koran, it talks about dont take Christians and Jews as your friends.",1,1643
764,Dan Patrick called for increasing the gas tax and the state sales tax.,1,1644
765,Congressman Joe Heck has (voted) 62% of the time with Nancy Pelosi and the Democrats on a variety of important issues.,0,1645
766,"Chile ranks third internationally in economic freedom, while the U.S. ranks 17th.",0,1646
767,"Under the White Houses budget proposal, we will not be adding more to the national debt by the middle of the decade.",0,1647
768,Bill McCollum said tax cuts don't work.,0,1648
769,The tax burden on Virginia families was lower under Tim Kaine than under George Allen.,0,1649
770,Says CharlieCrist made it easier for Duke to take your money.,0,1650
771,Says a Barack Obama black imposter joke got a standing ovation at San Angelo rodeo.,0,1651
772,Already in Wisconsin we have seen fewer people pursuing education as a career due to the Act 10 collective bargaining law.,0,1652
773,SaysMaggie Hassan was out of state on 30 days over the last three months.,1,1653
774,Gov. Kasich and the Republican-dominated legislature have foregone the popular option of closing tax loopholes that amount to $7 billion annually in this state.,1,1654
775,Says his Texas election fraud investigations have resulted in 50 convictions.,1,1655
776,Miami-Dade County is the No. 1 donor county in the state.,0,1656
777,"We havent had a Republican senator in Washington for ... why, I think Clifford Case was our last Republican senator.",1,1657
778,"Judging by a recent vote, Rep. Debbie Wasserman Schultz thinks its okay for medical marijuana patients to go to federal prison.",0,1658
779,Federal prosecutions for lying on background checks to buy guns are down 40 percent under President Barack Obama.,1,1659
780,We havent yet taken out a negative ad.,0,1660
781,Jane Norton supported the largest tax hike in Colorado history.,1,1661
782,"Here in Florida, Ive slashed government by 10 percent. That's $7 billion.",0,1662
783,"Over the past year ... our 16 counties have hemorrhaged more than 6,000 jobs with no apparent end in sight.",0,1663
784,"Since President Barack Obama took office, you have 1,700 employees just at the Department of Transportation earning over $170,000.",0,1664
785,"New Jerseys governor cut $1.6 billion from public education while handing out $2.1 billion in corporate tax breaks, more than the entire previous decade.",1,1665
786,"Even with recent changes, the average hourly wage at General Motors is still $75 an hour.",0,1666
787,U.S. House opponent Paul Ryan supports cutting funding for veterans by 24 percent.,0,1667
788,"Since 1970, the Clean Air Act has reduced toxic and health-threatening air pollution by 60 percent while our economy has grown more than 200 percent.",1,1668
789,Missouri is #1 in the nation for holding down tuition increases at public universities.,1,1669
790,The Milwaukee business community did not speak about the facts -- and in support of train manufacturer Talgo -- as the Milwaukee-Madison rail link was being killed.,1,1670
791,The U.S. representatives that voted to keep militarizing the police received 73 percent more campaign money from the defense industry than the representatives who voted to stop it.,1,1671
792,We have never done business with Donald Trump.,1,1672
793,Sen. McCain says it was not a mistake to vote against the Bush tax cuts ... but now says the tax cuts need to be made permanent.,1,1673
794,"During the Reagan era, while productivity increased, ""wages for working people remained frozen.""",1,1674
795,"When you look at the earned income tax credit, it has about a 25 percent fraud rate. Were looking at $20 billion to $30 billion.",1,1675
796,"Unemployment insurance kept more than 620,000 children out of poverty in 2012.",1,1676
797,"170,000 of the jobs created in Texas under Gov. Rick Perry were government jobs.",1,1677
798,Says 97 percent of food stamp benefits are paid in the proper amounts to people who are really eligible.,1,1678
799,"To this day, (the Cuban government) is a regime that provides safe harbor to terrorists and fugitives.",1,1679
800,"The Senate has not passed a budget in more than three years, not a good budget, not a bad budget, no budget.",1,1680
801,"Congress includes 36 people accused of spousal abuse, 84 arrested for drunk driving in the past year, 71 with terrible creditand more.",0,1681
802,Says the initial Portland plastic bag ban represented only a modest share of total single-use checkout bag use.,0,1682
803,The Bundy Ranch deal is all about Nevada Sen. Harry Reid using federal violence to take peoples land in his state so he can package it to re-sell it to the Chinese.,0,1683
804,There's no evidence anywhere that offshore drilling has hurt tourism in any area where it has been allowed.,0,1684
805,Says Wisconsin women facing pay discrimination cant do something about it under bill passed by Republicans.,0,1685
806,"Under the new health care law, if a landscaper wants to buy a new lawnmower, or a restaurant needs a new ice-maker, they have to report that to the feds.",1,1686
807,"Says that President Obama said if Congress passed the economic stimulus bill, we would have unemployment at 8 percent and no higher. And it went higher.",0,1687
808,Says Charlie Crist implemented Jeb Bushs A+ Plan.,1,1688
809,We have 650 people who move to Texas every day.,1,1689
810,"By some estimates, as few as 2 percent of the 50,000 (Central American) children who have crossed the border illegally this year have been sent home.",1,1690
811,Says city of Portland has a one-time $22 million surplus,1,1691
812,I never gave up custody of my children. I never lost custody of my children.,1,1692
813,The New England Journal of Medicine released a survey the week that President Obama signed Obamacare stating that over 30 percent of American physicians would leave the profession if the government took over health care.,0,1693
814,You can buy lobster with food stamps.,1,1694
815,I cut more as a percentage out of government than any state in the country this past decade. And where is Michigan in terms of its economic growth? Cutting did not result in economic growth.,1,1695
816,The Obama administration gave Iran $400 million in ransom payment cash.,0,1696
817,"I remember one of [Curt Schillings] teammates said he painted his sock, the bloody sock.",0,1697
818,Not one dime gets added to the deficit because of Social Security.,0,1698
819,"The United States of America, right now, has the strongest, most durable economy in the world.",1,1699
820,Canada sets aside 36 percent of their visas for people with skills they think their country needs. We set aside 6 percent.,0,1700
821,The federal health care law is probably the biggest tax increase ever in the history of our country.,0,1701
822,"There are 60,000 fewer jobs today in this state than we had in 2008.",1,1702
823,On toll roads.,1,1703
824,Says Republicans supported legislation on early voting and in-person voting in 2005.,1,1704
825,"Chained CPI would save $1 trillion in the second decade off the federal budget debt, a report shows.",1,1705
826,Says Austin is the largest city in America without a congressional district anchored in it.,1,1706
827,"A president must ""obtain Congress' consent before formally accepting the Nobel Prize.""",0,1707
828,"When people enter the service, theres not a mental health evaluation.",1,1708
829,"Road congestion costs rush hour drivers in Austin and Dallas more than $1,000 a year. And in Houston, its even more -- almost $1,500 a year.",1,1709
830,Theres more murders with hammers last year than...shotguns and pistols and AK-47s.,0,1710
831,Uses headlines to portray Gov. Rick Perry as beholden to special interests.,1,1711
832,"Ms. Kagan has spent her entire professional career in Harvard Square, Hyde Park and the D.C. Beltway.",1,1712
833,Her campaign and her supporters in her campaign were the ones that borne out the birther movement.,1,1713
834,"Because of voter fraud, Republican candidates need to do a point or two better to win statewide elections in Wisconsin.",0,1714
835,Nine million people have lower-cost HIV/AIDS medicine because of the work of the Clinton Foundation and my husband.,1,1715
836,"Chris Christie helped funnel $6 million in federal Hurricane Sandy money to a senior center in Belleville, N.J., a place that suffered no damage.",1,1716
837,"Massachusetts under Gov. Mitt Romney initially ranked last among states in job growth, but by the end of his governorship, we were in the middle of the pack.",1,1717
838,"The federal budget bill reauthorizes the Overseas Private Investment Corporation, which provides taxpayer dollars so that the Four Seasons hotel can build a resort in Turkey.",1,1718
839,Says that 9 million to 50 million undocumented immigrants live in the United States.,0,1719
840,Ohioans want an end to pay-to-play politics.,0,1720
841,We are the only industrialized nation that doesnt guarantee workers paid family leave.,1,1721
842,"A single mother of two cant qualify for basic healthcare through Medicaid if she makes more than $3,504 dollars a year.",1,1722
843,General Motors is the largest corporation in the world again.,0,1723
844,"A mailer from the Obama campaign ""accurately indicates"" that Hillary Clinton would ""force uninsured people to buy insurance, even if they can't afford it.""",1,1724
845,Says Ohio Treasurer Josh Mandel supports allowing the United States to default on its obligations.,0,1725
846,Says Mitt Romney belittled middle-class tax cuts as nothing more than little Band-Aids.,0,1726
847,A referendum gives the people the chance to decide on cutting the Milwaukee County Board budget by two-thirds,0,1727
848,"Even among second and third generation Muslims in the United States, theres no real assimilation.",0,1728
849,Hackers broke into Virginias prescription-drug database (and) ... obtained more than 8.2 million patient records and a total of nearly 36 million prescriptions.,1,1729
850,"Says Ted Cruz was just bribed by the Kochs to introduce a bill that would give them and their allies Americas national forests, parks, and other public lands and open them for mining, drilling, fracking and logging.",0,1730
851,The (Russian) ruble is already going down.,1,1731
852,On subsidies for ethanol production.,0,1732
853,One out of five of our children live in a family thats on food stamps.,1,1733
854,"Says she brought together business, labor and hospitals to give 94,000 Oregon children health care.",1,1734
855,"According to independent analysis, unfair trade deals have resulted in the loss of over 64,000 jobs in Wisconsin ... But Ron Johnson favors those deals.",1,1735
856,Ohio currently ranks 50th out of all states in income growth.,1,1736
857,We knew Strom Thurmond had proposed the amendment that blocked Puerto Ricos use of Chapter 9 bankruptcy protection.,1,1737
858,"In the four years before I became governor, we increased state debt $5.2 billion. Weve paid it down $2 billion.",1,1738
859,"Says they said it was impossible to balance a budget at the same time, with an $11 billion deficit and we did it.",1,1739
860,Says Bruce Starr broke the law by letting lobbyists wine and dine him in Maui.,0,1740
861,Latina who enthusiastically supported Donald Trump on stage in Las Vegas in October 2015 has been deported.,0,1741
862,John McCain is right on that one. The line-item veto is the best tool the president has to rein in excessive spending.,1,1742
863,"In 2009, the FBI referred more than 71,000 cases of people failing background checks when trying to buy a gun to another federal agency, but U.S. attorneys ultimately prosecuted only 77 of them.",1,1743
864,Says Barack Obama is the first president in modern history not to have a single year of 3 percent growth.,1,1744
865,Half of all hospitalized seniors are suffering from malnutrition so severe that it either caused their illness or it prevents them from getting better.,0,1745
866,"Under conservative leadership, Congress has reduced the federal deficit by 60 percent nearly $800 billion.",0,1746
867,Says Patrick Murphy never worked as a CPA and was never a small business owner.,0,1747
868,"In 2012, Wall Street gave Scott Brown more campaign contributions than any other candidate -- $5.3 million.",1,1748
869,$65 billion would be added to the deficit if we keep the cuts for people on the highest incomes.,1,1749
870,"What I look at every month is how many more New Jerseyans are back to work. You have another 9,900 last month that are back to work and over almost 90,000 that are back to work now since I became governor.",0,1750
871,Says Newt Gingrich co-sponsored a bill with Nancy Pelosi that would have given $60 million a year to a U.N. program supporting Chinas brutal one-child policy.,0,1751
872,"Poor people go to a ""payday lender...and they pay 300, 400, 500 percent interest.""",1,1752
873,"Other states have considered or have sunset advisory commissions; the federal government has the ability, too.",1,1753
874,"Under Wisconsin law, anyone who knows anything about a John Doe secret criminal investigation cant talk about it.",1,1754
875, ... following World War II war crime trials were convened. The Japanese were tried and convicted and hung for war crimes committed against American POWs. Among those charges for which they were convicted was waterboarding.,1,1755
876,"On the economic crisis, ""the biggest problem in this whole process was the deregulation of the financial system.""",1,1756
877,"Texas high school graduation rate went from 27th in the country in 2002, to second highest in the country in 2013.",0,1757
878,Says the secret John Doe criminal investigation of his campaign has been resolved and two judges have said it is over.,0,1758
879,"Obama came into office ""with a $1.3 trillion deficit before I had passed any law. ... We came in with $8 trillion worth of debt over the next decade.""",1,1759
880,"Says Daniel Webster wants to make divorce illegal, even for abused wives.",1,1760
881,"Says Amanda Fritz publicly claimed to be endorsed by NARAL Pro-Choice Oregon, both on her website and in the voters guide.",1,1761
882,"I'll tell you what I can tell this country: If they want a president who doesn't believe in God, there's probably plenty of choices.",0,1762
883,Drinking champagne could help prevent Alzheimers and other forms of dementia.,0,1763
884,"Because of the health care act, The people who have health care and like it in this county are not going to be able to keep what they have.",0,1764
885,Ford is moving all of their small-car production to Mexico.,1,1765
886,"Right now in Georgia, nearly one in three leaving our prisons are re-convicted within three years.",1,1766
887,Says Kay Hagan supports waivers for friends of Obama and special treatment for Congress and their staffs.,0,1767
888,Says shes never said dont build Texas 45 Southwest.,1,1768
889,The Department of Homeland Security is the only federal department not funded for this entire fiscal year by Congress.,1,1769
890,"If you are a member of union, your median weekly income is roughly $200 more than if you are a nonunion member, and that doesnt include benefits.",1,1770
891,"For every dollar (in the stimulus package) that is spent to help small businesses, $4 is being spent to help upkeep the grass on the lawns of Washington.",0,1771
892,"If sea levels rise six feet due to climate change, Waterplace Park in Providence and Wickford village would be swamped",1,1772
893,"Chinese tire imports threatened 1,000 American jobs, so President Obama stood up to China and protected American workers. Mitt Romney attacked Obamas decision.",1,1773
894,"Says the state of Texas rates as unacceptable almost 500 of the states 8,000 public schools.",1,1774
895,The Wisconsin Economic Development Corporation is a proven job creator.,1,1775
896,Says Dan Patrick proposed Arizona-style show-me-your-papers legislation.,1,1776
897,Our (Texas) graduation rate ranks 43rd out of 50 states.,1,1777
898,Says that his transportation budget and Ohio Turnpike plan would make sure we have lower tolls than weve had through the history of the turnpike.,0,1778
899,The war spending bill actually spends more money on the International Monetary Fund than on the war.,0,1779
900,North Carolina has one of the fastest growing populations as well as the fastest growing economy in the country.,1,1780
901,Says Paul Ryans budget relies on the same $700 billion in savings from Medicare that Mitt Romney and other Republicans have been attacking Democrats about.,1,1781
902,Says Hillary Clintons State Department blocked investigation into Orlando killers mosque.,0,1782
903,The Madison-Milwaukee (high-speed) train line is dead.,0,1783
904,"In February, John McCain suggested the Bergdahl-Taliban swap that he now calls outrageous and dangerous.",1,1784
905,"Says that in 2011, Oregon had the second fastest growing economy in the nation.",1,1785
906,Robert Hurt supported a bill that helped the uranium industry after taking contributions from the industry and because his father had a stake in it.,0,1786
907,Sherrod Brown supported President Obamas $453 billion tax increase.,0,1787
908,I never favored cap and trade.,0,1788
909,"The runnerup to Caitlyn Jenner for ESPNs Arthur Ashe Courage Award was Army veteran Noah Galloway, who lost an arm and leg to a roadside bomb in Iraq.",0,1789
910,"Every year the state loses 8,000-10,000 acres of land in bear country.",1,1790
911,Caution: Kissing and cuddling chickens can be hazardous to your health.,1,1791
912,Says Connie Mack is protecting Chevron oil from a multi-billion dollar lawsuit over pollution of rivers and rainforests.,1,1792
913,Theyre paying a less rate of tax -- these richest people in America -- than they have in the last 80 years.,1,1793
914,The coalition of Arab states against Libyas Moammar Gadhafi is the biggest coalition against a fellow Arab leader since the Persian Gulf War in 1990-1991.,1,1794
915,"The CBO says if we raise the minimum wage the way Charlie (Crist) wants to do it, it would lose 500,000 jobs.",1,1795
916,"The Obama administration is using as its legal justification for these airstrikes (on the Islamic State), an authorization for military force that the president himself has called for repeal of.",1,1796
917,Florida is enjoying its lowest crime rate in 39 years.,1,1797
918,There has never been a panther attack in the history of Florida.,1,1798
919,"In this judicial race, special interest groups have demanded money from me, in exchange for endorsement and support.",0,1799
920,"Before Medicare, only 51 percent of Americans 65 and older had health care coverage and nearly 30 percent lived below the poverty line. Today, thanks to Medicare ... nearly all seniors have coverage and 75 percent fewer struggle in poverty.",1,1800
921,Says the federal government hosted a conference and ordered 250 muffins at 16 bucks a piece.,0,1801
922,Says the Simpson-Bowles deficit reduction proposal went from President Barack Obamas desk to the garbage can.,0,1802
